iterations,fitness,violations
1,2186,18
2,2004,16
3,1899,15
4,1684,13
5,1684,13
6,1684,13
7,1684,13
8,1684,13
9,1684,13
10,1684,13
11,1684,13
12,1684,13
13,1684,13
14,1684,13
15,1684,13
16,1684,13
17,1684,13
18,1684,13
19,1684,13
20,1684,13
21,1684,13
22,1684,13
23,1684,13
24,1684,13
25,1684,13
26,1684,13
27,1684,13
28,1684,13
29,1684,13
30,1684,13
31,1684,13
32,1684,13
33,1684,13
34,1684,13
35,1684,13
36,1684,13
37,1684,13
38,1684,13
39,1684,13
40,1684,13
41,1684,13
42,1684,13
43,1684,13
44,1684,13
45,1684,13
46,1684,13
47,1684,13
48,1684,13
49,1684,13
50,1684,13
51,1684,13
52,1684,13
53,1684,13
54,1684,13
55,1684,13
56,1684,13
57,1684,13
58,1684,13
59,1684,13
60,1684,13
61,1684,13
62,1684,13
63,1684,13
64,1684,13
65,1684,13
66,1684,13
67,1684,13
68,1684,13
69,1684,13
70,1684,13
71,1684,13
72,1684,13
73,1684,13
74,1684,13
75,1684,13
76,1684,13
77,1684,13
78,1684,13
79,1684,13
80,1684,13
81,1684,13
82,1684,13
83,1684,13
84,1684,13
85,1684,13
86,1684,13
87,1684,13
88,1684,13
89,1684,13
90,1684,13
91,1684,13
92,1684,13
93,1684,13
94,1684,13
95,1684,13
96,1684,13
97,1684,13
98,1684,13
99,1684,13
100,1684,13
