iterations,fitness,violations
1,20925,196
2,20151,189
3,18842,176
4,18356,171
5,17765,165
6,17363,161
7,16963,157
8,16863,156
9,16763,155
10,16664,154
11,16564,153
12,16464,152
13,16364,151
14,16264,150
15,16256,150
16,16256,150
17,16164,149
18,16156,149
19,16064,148
20,15964,147
21,15956,147
22,15856,146
23,15855,146
24,15853,146
25,15853,146
26,15853,146
27,15746,145
28,15648,144
29,15548,143
30,15548,143
31,15355,141
32,15255,140
33,15246,140
34,15146,139
35,15039,138
36,15032,138
37,14932,137
38,14832,136
39,14732,135
40,14632,134
41,14532,133
42,14532,133
43,14332,131
44,14332,131
45,14232,130
46,14132,129
47,14040,128
48,13940,127
49,13832,126
50,13640,124
51,13540,123
52,13533,123
53,13333,121
54,13333,121
55,13333,121
56,13333,121
57,13233,120
58,13133,119
59,13124,119
60,13019,118
61,12919,117
62,12919,117
63,12919,117
64,12917,117
65,12817,116
66,12817,116
67,12717,115
68,12717,115
69,12715,115
70,12615,114
71,12615,114
72,12515,113
73,12515,113
74,12415,112
75,12409,112
76,12309,111
77,12209,110
78,12109,109
79,12009,108
80,11909,107
81,11902,107
82,11902,107
83,11802,106
84,11802,106
85,11702,105
86,11602,104
87,11602,104
88,11602,104
89,11502,103
90,11502,103
91,11402,102
92,11402,102
93,11302,101
94,11102,99
95,11100,99
96,11000,98
97,10900,97
98,10900,97
99,10900,97
100,10800,96
