iterations,fitness,violations
1,21171,201
2,21171,201
3,21171,201
4,21171,201
5,21171,201
6,21151,202
7,21053,202
8,21053,202
9,21037,205
10,20937,205
11,20837,205
12,20837,205
13,20833,205
14,20733,205
15,20648,205
16,20648,205
17,20258,201
18,20258,201
19,20158,201
20,20158,201
21,20158,201
22,20152,201
23,20152,201
24,20052,201
25,20052,201
26,20052,201
27,20052,201
28,19952,201
29,19952,201
30,19952,201
31,19852,201
32,19852,201
33,19843,201
34,19743,201
35,19641,201
36,19541,201
37,19441,201
38,19441,201
39,19341,201
40,19241,201
41,19241,201
42,19241,201
43,19141,201
44,19141,201
45,19041,201
46,18941,201
47,18941,201
48,18941,201
49,18758,201
50,18758,201
51,18758,201
52,18758,201
53,18758,201
54,18646,201
55,18546,201
56,18440,201
57,18440,201
58,18338,201
59,18239,201
60,18239,201
61,18139,201
62,18139,201
63,18139,201
64,18139,201
65,18039,201
66,18039,201
67,17939,201
68,17933,201
69,17933,201
70,17933,201
71,17726,201
72,17726,201
73,17726,201
74,17724,201
75,17724,201
76,17624,201
77,17548,212
78,17546,212
79,17524,201
80,17524,201
81,17316,201
82,17316,201
83,17316,201
84,17246,212
85,17146,212
86,17146,212
87,17146,212
88,16946,212
89,16946,212
90,16846,212
91,16846,212
92,16846,212
93,16746,212
94,16746,212
95,16746,212
96,16746,212
97,16746,212
98,16646,212
99,16604,201
100,16604,201
