iterations,fitness,violations
1,20882,196
2,20882,196
3,20882,196
4,20882,196
5,20882,196
6,20882,196
7,20722,195
8,20569,193
9,20569,193
10,20569,193
11,20569,193
12,20569,193
13,20569,193
14,20569,193
15,20569,193
16,20569,193
17,20569,193
18,20569,193
19,20569,193
20,20569,193
21,20569,193
22,20569,193
23,20569,193
24,20569,193
25,20569,193
26,20569,193
27,20569,193
28,20569,193
29,20569,193
30,20569,193
31,20569,193
32,20569,193
33,20569,193
34,20569,193
35,20569,193
36,20569,193
37,20569,193
38,20569,193
39,20569,193
40,20569,193
41,20569,193
42,20569,193
43,20569,193
44,20569,193
45,20569,193
46,20569,193
47,20569,193
48,20569,193
49,20569,193
50,20569,193
51,20569,193
52,20569,193
53,20569,193
54,20569,193
55,20569,193
56,20569,193
57,20569,193
58,20569,193
59,20569,193
60,20569,193
61,20569,193
62,20569,193
63,20569,193
64,20569,193
65,20569,193
66,20569,193
67,20569,193
68,20569,193
69,20569,193
70,20569,193
71,20569,193
72,20569,193
73,20569,193
74,20569,193
75,20569,193
76,20569,193
77,20569,193
78,20569,193
79,20569,193
80,20569,193
81,20569,193
82,20569,193
83,20569,193
84,20569,193
85,20569,193
86,20569,193
87,20569,193
88,20569,193
89,20569,193
90,20569,193
91,20569,193
92,20569,193
93,20569,193
94,20569,193
95,20569,193
96,20569,193
97,20569,193
98,20569,193
99,20569,193
100,20569,193
