iterations,fitness,violations
1,1970,16
2,1688,13
3,1373,10
4,1268,9
5,1073,7
6,973,6
7,873,5
8,871,5
9,773,4
10,773,4
11,773,4
12,773,4
13,673,3
14,671,3
15,571,2
16,569,2
17,569,2
18,569,2
19,562,2
20,562,2
21,562,2
22,562,2
23,562,2
24,557,2
25,557,2
26,557,2
27,557,2
28,557,2
29,557,2
30,557,2
31,450,1
32,450,1
33,450,1
34,350,0
35,350,0
36,350,0
37,350,0
38,350,0
39,350,0
40,350,0
41,348,0
42,348,0
43,348,0
44,346,0
45,346,0
46,346,0
47,346,0
48,346,0
49,346,0
50,346,0
51,346,0
52,346,0
53,346,0
54,346,0
55,346,0
56,346,0
57,346,0
58,346,0
59,346,0
60,346,0
61,346,0
62,346,0
63,346,0
64,346,0
65,346,0
66,346,0
67,346,0
68,346,0
69,346,0
70,346,0
71,346,0
72,346,0
73,346,0
74,346,0
75,346,0
76,346,0
77,346,0
78,346,0
79,346,0
80,346,0
81,346,0
82,346,0
83,346,0
84,346,0
85,346,0
86,346,0
87,346,0
88,346,0
89,346,0
90,346,0
91,346,0
92,346,0
93,346,0
94,346,0
95,346,0
96,346,0
97,346,0
98,346,0
99,346,0
100,346,0
