kode_mk,nama_mk,prodi,prioritas,berminat,dosen_id,dosen_list,jenis,ruang,waktu
CSD60708,Penambangan Data,Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",92.0,['92.0'],reguler,F3.2,Jumat_14:30-15:20
CSD60708,Penambangan Data,Teknologi Informasi,1,"Pengelola, Pengampu",30.0,['30.0'],reguler,F11.1,Jumat_17:00-17:50
CSD60708,Penambangan Data,Teknologi Informasi,1,"Pengelola, Pengampu",107.0,['107.0'],reguler,F4.7,Jumat_07:50-08:40
CSD60708,Penambangan Data,Teknologi Informasi,1,Pengampu,1.0,['1.0'],reguler,F3.4,Rabu_15:20-16:10
CSD60708,Penambangan Data,Teknologi Informasi,1,Pengampu,16.0,['16.0'],reguler,F3.2,Jumat_07:50-08:40
CSD60708,Penambangan Data,Teknologi Informasi,1,Pengampu,20.0,['20.0'],reguler,F4.4,Kamis_07:00-07:50
CSD60708,Penambangan Data,Teknologi Informasi,1,Pengampu,29.0,['29.0'],reguler,F11.1,Senin_17:50-18:40
CSD60708,Penambangan Data,Teknologi Informasi,1,Pengampu,52.0,['52.0'],reguler,F3.1,Senin_07:50-08:40
CSD60708,Penambangan Data,Teknologi Informasi,1,Pengampu,80.0,['80.0'],reguler,F4.14,Kamis_16:10-17:00
CSD60708,Penambangan Data,Teknologi Informasi,1,Pengampu,93.0,['93.0'],reguler,F4.6,Kamis_07:00-07:50
CSD60708,Penambangan Data,Teknologi Informasi,1,Pengampu,102.0,['102.0'],reguler,F3.5b,Rabu_17:00-17:50
CSD60708,Penambangan Data,Teknologi Informasi,2,Pengampu,97.0,['97.0'],reguler,F3.5a,Senin_11:10-12:00
CSD60708,Penambangan Data,Teknologi Informasi,2,"Koordinator Pengelola, Pengelola, Pengampu",17.0,['17.0'],reguler,F3.3,Senin_15:20-16:10
CSD60708,Penambangan Data,Teknologi Informasi,2,Pengampu,41.0,['41.0'],reguler,F3.3,Kamis_17:00-17:50
CSD60708,Penambangan Data,Teknologi Informasi,2,Pengampu,65.0,['65.0'],reguler,F2.8,Senin_14:30-15:20
CSD60709,Keamanan Siber,Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",94.0,['94.0'],reguler,F3.2,Rabu_08:40-09:30
CSD60709,Keamanan Siber,Teknologi Informasi,1,Pengampu,17.0,['17.0'],reguler,F3.6,Selasa_12:00-12:50
CSD60709,Keamanan Siber,Teknologi Informasi,1,Pengampu,41.0,['41.0'],reguler,F9.1,Kamis_13:40-14:30
CSD60709,Keamanan Siber,Teknologi Informasi,1,Pengampu,46.0,['46.0'],reguler,F3.5b,Senin_15:20-16:10
CSD60709,Keamanan Siber,Teknologi Informasi,1,Pengampu,63.0,['63.0'],reguler,F3.7a,Rabu_13:40-14:30
CSD60709,Keamanan Siber,Teknologi Informasi,1,Pengampu,65.0,['65.0'],reguler,F3.10,Selasa_13:40-14:30
CSD60709,Keamanan Siber,Teknologi Informasi,1,Pengampu,75.0,['75.0'],reguler,F3.11,Kamis_12:00-12:50
CSD60710,Sistem Informasi Geografis,Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",11.0,['11.0'],reguler,F3.12,Selasa_09:30-10:20
CSD60711,Perancangan Pengalaman Pengguna,Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",22.0,['22.0'],reguler,F11.4,Kamis_07:00-07:50
CSD60711,Perancangan Pengalaman Pengguna,Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",45.0,['45.0'],reguler,F2.9,Kamis_17:00-17:50
CSD60711,Perancangan Pengalaman Pengguna,Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",47.0,['47.0'],reguler,F4.12,Jumat_14:30-15:20
CSD60711,Perancangan Pengalaman Pengguna,Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F3.6,Kamis_07:00-07:50
CSD60711,Perancangan Pengalaman Pengguna,Teknologi Informasi,1,"Pengelola, Pengampu",16.0,['16.0'],reguler,F2.5,Rabu_12:00-12:50
CSD60711,Perancangan Pengalaman Pengguna,Teknologi Informasi,1,"Pengelola, Pengampu",55.0,['55.0'],reguler,F3.18,Kamis_12:00-12:50
CSD60711,Perancangan Pengalaman Pengguna,Teknologi Informasi,1,Pengampu,60.0,['60.0'],reguler,F4.12,Selasa_09:30-10:20
CSD60711,Perancangan Pengalaman Pengguna,Teknologi Informasi,1,Pengampu,62.0,['62.0'],reguler,F4.7,Rabu_12:50-13:40
CSD60711,Perancangan Pengalaman Pengguna,Teknologi Informasi,2,Pengampu,12.0,['12.0'],reguler,F4.2,Jumat_16:10-17:00
CSD60712,Probabilitas dan Statistika,Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",92.0,['92.0'],reguler,F3.14,Senin_09:30-10:20
CSD60712,Probabilitas dan Statistika,Teknologi Informasi,1,"Pengelola, Pengampu",107.0,['107.0'],reguler,F9.2,Senin_12:00-12:50
CSD60712,Probabilitas dan Statistika,Teknologi Informasi,1,Pengampu,11.0,['11.0'],reguler,F4.11,Jumat_09:30-10:20
CSD60712,Probabilitas dan Statistika,Teknologi Informasi,1,Pengampu,16.0,['16.0'],reguler,F9.2,Jumat_16:10-17:00
CSD60712,Probabilitas dan Statistika,Teknologi Informasi,1,Pengampu,83.0,['83.0'],reguler,F9.2,Kamis_17:50-18:40
CSD60712,Probabilitas dan Statistika,Teknologi Informasi,1,Pengampu,93.0,['93.0'],reguler,F3.16,Jumat_07:00-07:50
CSD60712,Probabilitas dan Statistika,Teknologi Informasi,1,Pengampu,100.0,['100.0'],reguler,F3.4,Selasa_07:50-08:40
CSD60713,Jaringan Terapan,Teknologi Informasi,1,Pengampu,79.0,['79.0'],reguler,F3.16,Senin_09:30-10:20
CSD60713,Jaringan Terapan,Teknologi Informasi,1,Pengampu,90.0,['90.0'],reguler,F4.12,Senin_12:00-12:50
CSD60714,Jaminan Kualitas Perangkat Lunak,Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F2.8,Kamis_11:10-12:00
CSD60714,Jaminan Kualitas Perangkat Lunak,Teknologi Informasi,1,Pengampu,1.0,['1.0'],reguler,F3.16,Kamis_11:10-12:00
CSD60714,Jaminan Kualitas Perangkat Lunak,Teknologi Informasi,1,Pengampu,40.0,['40.0'],reguler,F3.15,Senin_09:30-10:20
CSD60714,Jaminan Kualitas Perangkat Lunak,Teknologi Informasi,1,Pengampu,60.0,['60.0'],reguler,F2.5,Rabu_10:20-11:10
CSD60714,Jaminan Kualitas Perangkat Lunak,Teknologi Informasi,1,Pengampu,67.0,['67.0'],reguler,F3.8,Senin_17:00-17:50
UBU60003,Kewirausahaan,Teknologi Informasi,1,Pengampu,15.0,['15.0'],reguler,F9.1,Kamis_07:00-07:50
UBU60003,Kewirausahaan,Teknologi Informasi,2,"Pengelola, Pengampu",47.0,['47.0'],reguler,F4.9,Rabu_07:50-08:40
UBU60003,Kewirausahaan,Teknologi Informasi,2,Pengampu,62.0,['62.0'],reguler,F4.3,Jumat_07:00-07:50
UBU60003,Kewirausahaan,Teknologi Informasi,2,Pengampu,96.0,['96.0'],reguler,F4.5,Senin_12:00-12:50
