iterations,fitness,violations
1,2350,20
2,2077,17
3,2077,17
4,1885,15
5,1885,15
6,1782,14
7,1782,14
8,1663,13
9,1663,13
10,1663,13
11,1663,13
12,1663,13
13,1663,13
14,1663,13
15,1663,13
16,1663,13
17,1663,13
18,1663,13
19,1663,13
20,1663,13
21,1663,13
22,1663,13
23,1663,13
24,1663,13
25,1663,13
26,1663,13
27,1663,13
28,1663,13
29,1663,13
30,1663,13
31,1663,13
32,1663,13
33,1663,13
34,1663,13
35,1663,13
36,1663,13
37,1663,13
38,1663,13
39,1663,13
40,1663,13
41,1663,13
42,1663,13
43,1663,13
44,1663,13
45,1663,13
46,1663,13
47,1663,13
48,1663,13
49,1663,13
50,1663,13
51,1663,13
52,1663,13
53,1663,13
54,1663,13
55,1663,13
56,1663,13
57,1663,13
58,1663,13
59,1663,13
60,1663,13
61,1663,13
62,1663,13
63,1663,13
64,1663,13
65,1663,13
66,1663,13
67,1663,13
68,1663,13
69,1663,13
70,1663,13
71,1663,13
72,1663,13
73,1663,13
74,1663,13
75,1663,13
76,1663,13
77,1663,13
78,1663,13
79,1663,13
80,1663,13
81,1663,13
82,1663,13
83,1663,13
84,1663,13
85,1663,13
86,1663,13
87,1663,13
88,1663,13
89,1663,13
90,1663,13
91,1663,13
92,1663,13
93,1663,13
94,1663,13
95,1663,13
96,1663,13
97,1663,13
98,1663,13
99,1663,13
100,1663,13
