iterations,fitness,violations
1,20688,196
2,20688,196
3,20588,196
4,20488,196
5,20488,196
6,20388,196
7,20388,196
8,20288,196
9,20188,196
10,20188,196
11,20188,196
12,20188,196
13,20188,196
14,20188,196
15,20188,196
16,20088,196
17,20088,196
18,19888,196
19,19880,196
20,19880,196
21,19880,196
22,19880,196
23,19880,196
24,19880,196
25,19580,196
26,19580,196
27,19575,196
28,19575,196
29,19567,196
30,19567,196
31,19567,196
32,19567,196
33,19467,196
34,19467,196
35,19467,196
36,19467,196
37,19367,196
38,19367,196
39,19265,196
40,18979,196
41,18979,196
42,18979,196
43,18879,196
44,18879,196
45,18879,196
46,18879,196
47,18479,196
48,18479,196
49,18479,196
50,18470,196
51,18470,196
52,18470,196
53,18370,196
54,18370,196
55,18370,196
56,18370,196
57,18370,196
58,18365,210
59,18365,210
60,18365,210
61,18365,210
62,18268,196
63,18268,196
64,18162,196
65,18162,196
66,18135,206
67,18135,206
68,18035,206
69,17857,210
70,17757,210
71,17757,210
72,17753,210
73,17745,210
74,17745,210
75,17745,210
76,17743,206
77,17743,206
78,17743,206
79,17743,206
80,17743,206
81,17743,206
82,17735,206
83,17690,217
84,17684,215
85,17489,217
86,17289,217
87,17189,217
88,17097,217
89,17097,217
90,16997,217
91,16997,217
92,16797,217
93,16497,217
94,16399,217
95,16392,217
96,16292,217
97,16292,217
98,16292,217
99,16292,217
100,16292,217
