iterations,fitness,violations
1,20907,197
2,20453,192
3,19513,182
4,19018,177
5,17919,166
6,17615,163
7,17408,161
8,17203,159
9,17108,158
10,16925,156
11,16725,154
12,16708,154
13,16408,151
14,16306,150
15,16206,149
16,16123,148
17,16021,147
18,15921,146
19,15819,145
20,15819,145
21,15819,145
22,15812,145
23,15712,144
24,15612,143
25,15602,143
26,15502,142
27,15502,142
28,15402,141
29,15302,140
30,15202,139
31,15097,138
32,14989,137
33,14889,136
34,14881,136
35,14781,135
36,14681,134
37,14581,133
38,14481,132
39,14381,131
40,14381,131
41,14276,130
42,14176,129
43,14076,128
44,13969,127
45,13869,126
46,13869,126
47,13869,126
48,13769,125
49,13677,124
50,13577,123
51,13483,122
52,13378,121
53,13378,121
54,13277,120
55,13184,119
56,13084,118
57,13084,118
58,12984,117
59,12984,117
60,12894,116
61,12886,116
62,12810,115
63,12802,115
64,12702,114
65,12602,113
66,12602,113
67,12502,112
68,12402,111
69,12302,110
70,12202,109
71,12102,108
72,12102,108
73,12089,108
74,12089,108
75,11982,107
76,11982,107
77,11882,106
78,11797,105
79,11699,104
80,11599,103
81,11599,103
82,11493,102
83,11491,102
84,11491,102
85,11483,102
86,11483,102
87,11381,101
88,11281,100
89,11280,100
90,11180,99
91,11080,98
92,10980,97
93,10880,96
94,10880,96
95,10780,95
96,10679,94
97,10679,94
98,10679,94
99,10577,93
100,10477,92
