iterations,fitness,violations
1,1889,15
2,1889,15
3,1880,15
4,1880,15
5,1880,15
6,1880,15
7,1880,15
8,1865,15
9,1865,15
10,1865,15
11,1865,15
12,1705,13
13,1705,13
14,1705,13
15,1705,13
16,1705,13
17,1705,13
18,1705,13
19,1705,13
20,1705,13
21,1705,13
22,1705,13
23,1705,13
24,1705,13
25,1705,13
26,1705,13
27,1705,13
28,1705,13
29,1705,13
30,1705,13
31,1705,13
32,1705,13
33,1705,13
34,1705,13
35,1705,13
36,1705,13
37,1705,13
38,1705,13
39,1705,13
40,1705,13
41,1705,13
42,1705,13
43,1705,13
44,1705,13
45,1705,13
46,1705,13
47,1705,13
48,1705,13
49,1705,13
50,1705,13
51,1705,13
52,1705,13
53,1705,13
54,1705,13
55,1705,13
56,1705,13
57,1705,13
58,1705,13
59,1705,13
60,1705,13
61,1705,13
62,1705,13
63,1705,13
64,1705,13
65,1705,13
66,1705,13
67,1705,13
68,1705,13
69,1705,13
70,1705,13
71,1705,13
72,1705,13
73,1705,13
74,1705,13
75,1705,13
76,1705,13
77,1705,13
78,1705,13
79,1705,13
80,1705,13
81,1705,13
82,1705,13
83,1705,13
84,1705,13
85,1705,13
86,1705,13
87,1705,13
88,1705,13
89,1705,13
90,1705,13
91,1705,13
92,1705,13
93,1705,13
94,1705,13
95,1705,13
96,1705,13
97,1705,13
98,1705,13
99,1705,13
100,1705,13
