iterations,fitness,violations
1,1965,16
2,1865,16
3,1865,16
4,1765,16
5,1758,16
6,1758,16
7,1758,16
8,1758,16
9,1758,16
10,1749,16
11,1749,16
12,1749,16
13,1668,21
14,1668,21
15,1668,21
16,1668,21
17,1649,16
18,1649,16
19,1649,16
20,1561,21
21,1561,21
22,1561,21
23,1561,21
24,1560,17
25,1560,17
26,1460,17
27,1360,17
28,1360,17
29,1260,17
30,1260,17
31,1260,17
32,1260,17
33,1260,17
34,1160,17
35,1160,17
36,1060,17
37,1060,17
38,1060,17
39,1060,17
40,1060,17
41,1060,17
42,1060,17
43,1060,17
44,1060,17
45,1060,17
46,1060,17
47,1060,17
48,1060,17
49,1060,17
50,1060,17
51,1060,17
52,1060,17
53,1060,17
54,1060,17
55,1060,17
56,1060,17
57,1060,17
58,1060,17
59,1060,17
60,1060,17
61,1060,17
62,974,25
63,974,25
64,974,25
65,974,25
66,974,25
67,974,25
68,974,25
69,974,25
70,974,25
71,974,25
72,874,25
73,874,25
74,874,25
75,874,25
76,874,25
77,874,25
78,874,25
79,865,20
80,859,20
81,859,20
82,859,20
83,859,20
84,859,20
85,859,20
86,859,20
87,859,20
88,859,20
89,859,20
90,859,20
91,859,20
92,859,20
93,859,20
94,859,20
95,859,20
96,859,20
97,859,20
98,859,20
99,859,20
100,859,20
