iterations,fitness,violations
1,3037,26
2,3037,26
3,2943,28
4,2831,26
5,2831,26
6,2831,26
7,2831,26
8,2831,26
9,2735,31
10,2635,31
11,2635,31
12,2535,31
13,2535,31
14,2535,31
15,2435,31
16,2435,31
17,2435,31
18,2327,31
19,2327,31
20,2327,31
21,2327,31
22,2327,31
23,2327,31
24,2327,31
25,2227,31
26,2127,31
27,2127,31
28,2127,31
29,2125,31
30,2125,31
31,2125,31
32,2125,31
33,2125,31
34,2125,31
35,2125,31
36,1925,31
37,1925,31
38,1925,31
39,1925,31
40,1919,31
41,1919,31
42,1919,31
43,1902,31
44,1902,31
45,1702,31
46,1702,31
47,1702,31
48,1602,31
49,1602,31
50,1602,31
51,1602,31
52,1602,31
53,1602,31
54,1602,31
55,1602,31
56,1602,31
57,1602,31
58,1602,31
59,1602,31
60,1602,31
61,1602,31
62,1602,31
63,1526,28
64,1526,28
65,1519,28
66,1519,28
67,1419,28
68,1419,28
69,1419,28
70,1419,28
71,1419,28
72,1419,28
73,1419,28
74,1419,28
75,1419,28
76,1419,28
77,1419,28
78,1419,28
79,1419,28
80,1419,28
81,1419,28
82,1419,28
83,1419,28
84,1419,28
85,1419,28
86,1419,28
87,1419,28
88,1419,28
89,1419,28
90,1419,28
91,1318,34
92,1318,34
93,1318,34
94,1318,34
95,1318,34
96,1318,34
97,1310,34
98,1310,34
99,1310,34
100,1310,34
