iterations,fitness,violations
1,1807,
2,1807,
3,1807,
4,1807,
5,1807,
6,1807,
7,1807,
8,1807,
9,1807,
10,1807,
11,1807,
12,1807,
13,1807,
14,1807,
15,1807,
16,1807,
17,1807,
18,1807,
19,1807,
20,1807,
21,1807,
22,1807,
23,1807,
24,1807,
25,1807,
26,1807,
27,1807,
28,1807,
29,1807,
30,1807,
31,1807,
32,1807,
33,1807,
34,1807,
35,1807,
36,1807,
37,1807,
38,1807,
39,1807,
40,1807,
41,1807,
42,1807,
43,1807,
44,1807,
45,1807,
46,1807,
47,1807,
48,1807,
49,1807,
50,1807,
51,1807,
52,1807,
53,1807,
54,1807,
55,1807,
56,1807,
57,1807,
58,1807,
59,1807,
60,1807,
61,1807,
62,1807,
63,1807,
64,1807,
65,1807,
66,1807,
67,1807,
68,1807,
69,1807,
70,1807,
71,1807,
72,1807,
73,1807,
74,1807,
75,1807,
76,1807,
77,1807,
78,1807,
79,1807,
80,1807,
81,1807,
82,1807,
83,1807,
84,1807,
85,1807,
86,1807,
87,1807,
88,1807,
89,1807,
90,1807,
91,1807,
92,1807,
93,1807,
94,1807,
95,1807,
96,1807,
97,1807,
98,1807,
99,1807,
100,1807,15.0
