iterations,fitness,violations
1,1915,16
2,1915,16
3,1915,16
4,1832,15
5,1832,15
6,1832,15
7,1832,15
8,1832,15
9,1832,15
10,1832,15
11,1832,15
12,1599,13
13,1599,13
14,1599,13
15,1599,13
16,1599,13
17,1599,13
18,1599,13
19,1599,13
20,1599,13
21,1599,13
22,1599,13
23,1599,13
24,1599,13
25,1599,13
26,1599,13
27,1599,13
28,1599,13
29,1599,13
30,1599,13
31,1599,13
32,1599,13
33,1599,13
34,1599,13
35,1599,13
36,1599,13
37,1599,13
38,1599,13
39,1599,13
40,1599,13
41,1599,13
42,1599,13
43,1599,13
44,1599,13
45,1599,13
46,1599,13
47,1599,13
48,1599,13
49,1599,13
50,1599,13
51,1599,13
52,1599,13
53,1599,13
54,1599,13
55,1599,13
56,1599,13
57,1599,13
58,1599,13
59,1599,13
60,1599,13
61,1599,13
62,1599,13
63,1599,13
64,1599,13
65,1599,13
66,1599,13
67,1599,13
68,1599,13
69,1599,13
70,1599,13
71,1599,13
72,1599,13
73,1599,13
74,1599,13
75,1599,13
76,1599,13
77,1599,13
78,1599,13
79,1599,13
80,1599,13
81,1599,13
82,1599,13
83,1599,13
84,1599,13
85,1599,13
86,1599,13
87,1599,13
88,1599,13
89,1599,13
90,1599,13
91,1599,13
92,1599,13
93,1599,13
94,1599,13
95,1599,13
96,1599,13
97,1599,13
98,1599,13
99,1599,13
100,1599,13
