iterations,fitness,violations
1,1907,16
2,1695,19
3,1695,19
4,1695,19
5,1695,19
6,1695,19
7,1695,19
8,1595,19
9,1595,19
10,1500,19
11,1492,19
12,1492,19
13,1492,19
14,1492,19
15,1492,19
16,1492,19
17,1492,19
18,1492,19
19,1492,19
20,1492,19
21,1488,21
22,1488,21
23,1488,21
24,1391,20
25,1391,20
26,1391,20
27,1391,20
28,1188,21
29,1188,21
30,1188,21
31,1088,21
32,990,21
33,990,21
34,790,21
35,785,21
36,785,21
37,685,21
38,685,21
39,677,21
40,677,21
41,677,21
42,677,21
43,677,21
44,677,21
45,677,21
46,677,21
47,677,21
48,677,21
49,677,21
50,677,21
51,677,21
52,677,21
53,677,21
54,677,21
55,677,21
56,677,21
57,677,21
58,677,21
59,677,21
60,677,21
61,677,21
62,677,21
63,677,21
64,677,21
65,677,21
66,677,21
67,677,21
68,677,21
69,587,23
70,579,23
71,579,23
72,579,23
73,579,23
74,579,23
75,579,23
76,579,23
77,579,23
78,579,23
79,579,23
80,579,23
81,579,23
82,579,23
83,579,23
84,579,23
85,579,23
86,579,23
87,579,23
88,579,23
89,579,23
90,579,23
91,579,23
92,579,23
93,579,23
94,579,23
95,579,23
96,579,23
97,579,23
98,579,23
99,579,23
100,579,23
