Algorithm,Fit_Best,Fit_Worst,Fit_Mean,Fit_Std,Vio_Best,Vio_Worst,Vio_Mean,Vio_Std
/HOME/EMERY/DOCUMENTS/SCHEDULING_PUMA_OPTIMIZER/DOCS/MLFLOW/SI/MLFLOW_ITERATION_100_SI_10/ACO,2719,2959,2748.7,71.19,23.0,25.0,23.3,0.72
/HOME/EMERY/DOCUMENTS/SCHEDULING_PUMA_OPTIMIZER/DOCS/MLFLOW/SI/MLFLOW_ITERATION_100_SI_10/PSO,3231,3231,3231.0,0.0,28.0,28.0,28.0,
/HOME/EMERY/DOCUMENTS/SCHEDULING_PUMA_OPTIMIZER/DOCS/MLFLOW/SI/MLFLOW_ITERATION_100_SI_10/POA,490,3450,1022.05,551.73,1.0,30.0,6.08,5.41
/HOME/EMERY/DOCUMENTS/SCHEDULING_PUMA_OPTIMIZER/DOCS/MLFLOW/SI/MLFLOW_ITERATION_100_SI_10/ABC,951,3065,1671.07,659.71,26.0,32.0,27.7,2.7
