iterations,fitness,violations
1,3065,26
2,3065,26
3,2983,27
4,2983,27
5,2867,26
6,2867,26
7,2867,26
8,2867,26
9,2867,26
10,2678,26
11,2678,26
12,2578,26
13,2578,26
14,2378,26
15,2370,26
16,2370,26
17,2370,26
18,2370,26
19,2270,26
20,2270,26
21,2270,26
22,2270,26
23,2268,26
24,2268,26
25,2168,26
26,2168,26
27,2168,26
28,2162,26
29,2162,26
30,2162,26
31,2123,32
32,2121,32
33,2121,32
34,2121,32
35,2062,26
36,2053,26
37,2053,26
38,1960,26
39,1915,32
40,1915,32
41,1713,32
42,1713,32
43,1713,32
44,1713,32
45,1713,32
46,1713,32
47,1513,32
48,1313,32
49,1313,32
50,1313,32
51,1313,32
52,1313,32
53,1313,32
54,1313,32
55,1313,32
56,1313,32
57,1313,32
58,1313,32
59,1313,32
60,1313,32
61,1313,32
62,1313,32
63,1255,26
64,1255,26
65,1255,26
66,1255,26
67,1255,26
68,1253,26
69,1253,26
70,1253,26
71,1253,26
72,1153,26
73,1153,26
74,1151,26
75,1051,26
76,1051,26
77,1051,26
78,951,26
79,951,26
80,951,26
81,951,26
82,951,26
83,951,26
84,951,26
85,951,26
86,951,26
87,951,26
88,951,26
89,951,26
90,951,26
91,951,26
92,951,26
93,951,26
94,951,26
95,951,26
96,951,26
97,951,26
98,951,26
99,951,26
100,951,26
