iterations,fitness,violations
1,2959,25
2,2914,25
3,2914,25
4,2914,25
5,2914,25
6,2914,25
7,2914,25
8,2914,25
9,2914,25
10,2914,25
11,2914,25
12,2914,25
13,2914,25
14,2914,25
15,2914,25
16,2719,23
17,2719,23
18,2719,23
19,2719,23
20,2719,23
21,2719,23
22,2719,23
23,2719,23
24,2719,23
25,2719,23
26,2719,23
27,2719,23
28,2719,23
29,2719,23
30,2719,23
31,2719,23
32,2719,23
33,2719,23
34,2719,23
35,2719,23
36,2719,23
37,2719,23
38,2719,23
39,2719,23
40,2719,23
41,2719,23
42,2719,23
43,2719,23
44,2719,23
45,2719,23
46,2719,23
47,2719,23
48,2719,23
49,2719,23
50,2719,23
51,2719,23
52,2719,23
53,2719,23
54,2719,23
55,2719,23
56,2719,23
57,2719,23
58,2719,23
59,2719,23
60,2719,23
61,2719,23
62,2719,23
63,2719,23
64,2719,23
65,2719,23
66,2719,23
67,2719,23
68,2719,23
69,2719,23
70,2719,23
71,2719,23
72,2719,23
73,2719,23
74,2719,23
75,2719,23
76,2719,23
77,2719,23
78,2719,23
79,2719,23
80,2719,23
81,2719,23
82,2719,23
83,2719,23
84,2719,23
85,2719,23
86,2719,23
87,2719,23
88,2719,23
89,2719,23
90,2719,23
91,2719,23
92,2719,23
93,2719,23
94,2719,23
95,2719,23
96,2719,23
97,2719,23
98,2719,23
99,2719,23
100,2719,23
