iterations,fitness,violations
1,2170,19
2,2170,19
3,2157,21
4,2157,21
5,2057,21
6,2057,21
7,1957,21
8,1957,21
9,1957,21
10,1957,21
11,1957,21
12,1957,21
13,1957,21
14,1886,19
15,1786,19
16,1786,19
17,1786,19
18,1670,19
19,1670,19
20,1667,22
21,1607,22
22,1607,22
23,1607,22
24,1607,22
25,1607,22
26,1576,18
27,1567,18
28,1565,18
29,1565,18
30,1507,22
31,1466,19
32,1407,22
33,1407,22
34,1407,22
35,1214,22
36,1214,22
37,1214,22
38,1214,22
39,1206,22
40,1206,22
41,1206,22
42,1198,22
43,1196,22
44,1196,22
45,1196,22
46,1196,22
47,1196,22
48,1196,22
49,1196,22
50,1196,22
51,1196,22
52,1196,22
53,1196,22
54,1196,22
55,1196,22
56,1196,22
57,1196,22
58,1196,22
59,1196,22
60,1196,22
61,1196,22
62,1196,22
63,1196,22
64,1196,22
65,1196,22
66,1196,22
67,1196,22
68,1196,22
69,1196,22
70,1071,21
71,1071,21
72,1071,21
73,1071,21
74,1071,21
75,1071,21
76,1059,29
77,969,21
78,969,21
79,969,21
80,958,29
81,958,29
82,958,29
83,954,25
84,954,25
85,854,25
86,854,25
87,854,25
88,854,25
89,854,25
90,854,25
91,854,25
92,854,25
93,854,25
94,854,25
95,854,25
96,854,25
97,854,25
98,854,25
99,854,25
100,854,25
