iterations,fitness,violations
1,1677,14
2,1677,14
3,1577,14
4,1577,14
5,1577,14
6,1577,14
7,1577,14
8,1577,14
9,1577,14
10,1471,14
11,1469,22
12,1469,22
13,1464,14
14,1259,14
15,1168,14
16,1168,14
17,1161,14
18,1161,14
19,1161,14
20,1061,14
21,1061,14
22,1061,14
23,1061,14
24,1003,14
25,961,14
26,961,14
27,961,14
28,959,14
29,859,14
30,859,14
31,859,14
32,859,14
33,859,14
34,859,14
35,859,14
36,859,14
37,859,14
38,859,14
39,859,14
40,789,20
41,789,20
42,689,20
43,689,20
44,689,20
45,689,20
46,689,20
47,689,20
48,689,20
49,689,20
50,689,20
51,672,24
52,672,24
53,672,24
54,672,24
55,672,24
56,672,24
57,672,24
58,672,24
59,672,24
60,672,24
61,577,19
62,577,19
63,577,19
64,577,19
65,577,19
66,477,19
67,477,19
68,477,19
69,477,19
70,477,19
71,477,19
72,477,19
73,477,19
74,477,19
75,477,19
76,477,19
77,477,19
78,477,19
79,477,19
80,477,19
81,477,19
82,477,19
83,477,19
84,477,19
85,477,19
86,477,19
87,477,19
88,477,19
89,477,19
90,477,19
91,477,19
92,477,19
93,477,19
94,477,19
95,477,19
96,477,19
97,477,19
98,477,19
99,477,19
100,477,19
