iterations,fitness,violations
1,1996,17
2,1836,15
3,1696,14
4,1399,11
5,1399,11
6,1399,11
7,1399,11
8,1399,11
9,1399,11
10,1399,11
11,1399,11
12,1399,11
13,1399,11
14,1399,11
15,1399,11
16,1399,11
17,1399,11
18,1399,11
19,1399,11
20,1399,11
21,1399,11
22,1399,11
23,1399,11
24,1399,11
25,1399,11
26,1399,11
27,1399,11
28,1399,11
29,1399,11
30,1399,11
31,1399,11
32,1399,11
33,1399,11
34,1399,11
35,1399,11
36,1399,11
37,1399,11
38,1399,11
39,1399,11
40,1399,11
41,1399,11
42,1399,11
43,1399,11
44,1399,11
45,1399,11
46,1399,11
47,1399,11
48,1399,11
49,1399,11
50,1399,11
51,1399,11
52,1399,11
53,1399,11
54,1399,11
55,1399,11
56,1399,11
57,1399,11
58,1399,11
59,1399,11
60,1399,11
61,1399,11
62,1399,11
63,1399,11
64,1399,11
65,1399,11
66,1399,11
67,1399,11
68,1399,11
69,1399,11
70,1399,11
71,1399,11
72,1399,11
73,1399,11
74,1399,11
75,1399,11
76,1399,11
77,1399,11
78,1399,11
79,1399,11
80,1399,11
81,1399,11
82,1399,11
83,1399,11
84,1399,11
85,1399,11
86,1399,11
87,1399,11
88,1399,11
89,1399,11
90,1399,11
91,1399,11
92,1399,11
93,1399,11
94,1399,11
95,1399,11
96,1399,11
97,1399,11
98,1399,11
99,1399,11
100,1399,11
