iterations,fitness,violations
1,1588,14
2,1588,14
3,1588,14
4,1588,14
5,1588,14
6,1588,14
7,1583,14
8,1583,14
9,1583,14
10,1583,14
11,1483,14
12,1476,14
13,1476,14
14,1476,14
15,1476,14
16,1402,18
17,1302,18
18,1302,18
19,1302,18
20,1302,18
21,1302,18
22,1200,18
23,1200,18
24,1200,18
25,1200,18
26,1200,18
27,1100,18
28,1000,18
29,909,18
30,909,18
31,909,18
32,909,18
33,801,18
34,801,18
35,801,18
36,801,18
37,794,18
38,794,18
39,794,18
40,794,18
41,794,18
42,794,18
43,794,18
44,794,18
45,794,18
46,794,18
47,794,18
48,784,21
49,784,21
50,784,21
51,784,21
52,784,21
53,784,21
54,779,21
55,779,21
56,779,21
57,779,21
58,779,21
59,779,21
60,779,21
61,779,21
62,779,21
63,779,21
64,779,21
65,779,21
66,779,21
67,700,22
68,700,22
69,692,22
70,684,22
71,679,22
72,679,22
73,677,22
74,677,22
75,677,22
76,677,22
77,677,22
78,677,22
79,677,22
80,677,22
81,677,22
82,677,22
83,677,22
84,677,22
85,677,22
86,677,22
87,677,22
88,677,22
89,677,22
90,677,22
91,677,22
92,677,22
93,677,22
94,677,22
95,677,22
96,677,22
97,677,22
98,677,22
99,677,22
100,677,22
