iterations,fitness,violations
1,2111,18
2,1833,15
3,1833,15
4,1833,15
5,1267,10
6,1267,10
7,1267,10
8,1267,10
9,1267,10
10,1267,10
11,1189,9
12,1189,9
13,1189,9
14,1189,9
15,1189,9
16,1189,9
17,1189,9
18,1189,9
19,1189,9
20,1189,9
21,1189,9
22,1189,9
23,1189,9
24,1189,9
25,1189,9
26,1189,9
27,1189,9
28,1189,9
29,1189,9
30,1189,9
31,1189,9
32,1189,9
33,1189,9
34,1189,9
35,1189,9
36,1189,9
37,1189,9
38,1189,9
39,1189,9
40,1189,9
41,1189,9
42,1189,9
43,1189,9
44,1189,9
45,1189,9
46,1189,9
47,1189,9
48,1189,9
49,1189,9
50,1189,9
51,1189,9
52,1189,9
53,1189,9
54,1189,9
55,1189,9
56,1189,9
57,1189,9
58,1189,9
59,1189,9
60,1189,9
61,1189,9
62,1189,9
63,1189,9
64,1189,9
65,1189,9
66,1189,9
67,1189,9
68,1189,9
69,1189,9
70,1189,9
71,1189,9
72,1189,9
73,1189,9
74,1189,9
75,1189,9
76,1189,9
77,1189,9
78,1189,9
79,1189,9
80,1189,9
81,1189,9
82,1189,9
83,1189,9
84,1189,9
85,1189,9
86,1189,9
87,1189,9
88,1189,9
89,1189,9
90,1189,9
91,1189,9
92,1189,9
93,1189,9
94,1189,9
95,1189,9
96,1189,9
97,1189,9
98,1189,9
99,1189,9
100,1189,9
