iterations,fitness,violations
1,20861,196
2,19515,182
3,19244,180
4,18050,168
5,17964,167
6,17568,163
7,17162,159
8,17074,158
9,16960,157
10,16874,156
11,16860,156
12,16662,154
13,16562,153
14,16462,152
15,16360,151
16,16352,151
17,16252,150
18,16152,149
19,16152,149
20,16036,148
21,15934,147
22,15834,146
23,15734,145
24,15634,144
25,15534,143
26,15434,142
27,15334,141
28,15241,140
29,15241,140
30,15141,139
31,15041,138
32,15041,138
33,14941,137
34,14841,136
35,14741,135
36,14641,134
37,14541,133
38,14441,132
39,14433,132
40,14333,131
41,14227,130
42,14127,129
43,14027,128
44,13935,127
45,13835,126
46,13835,126
47,13827,126
48,13727,125
49,13627,124
50,13627,124
51,13627,124
52,13527,123
53,13527,123
54,13427,122
55,13410,122
56,13322,121
57,13322,121
58,13322,121
59,13228,120
60,13220,120
61,13120,119
62,13020,118
63,13020,118
64,12920,117
65,12920,117
66,12820,116
67,12811,116
68,12711,115
69,12611,114
70,12511,113
71,12411,112
72,12402,112
73,12302,111
74,12296,111
75,12196,110
76,12096,109
77,12096,109
78,11991,108
79,11897,107
80,11789,106
81,11789,106
82,11789,106
83,11789,106
84,11789,106
85,11787,106
86,11587,104
87,11587,104
88,11489,103
89,11487,103
90,11289,101
91,11287,101
92,11187,100
93,11087,99
94,10987,98
95,10980,98
96,10880,97
97,10880,97
98,10873,97
99,10873,97
100,10873,97
