iterations,fitness,violations
1,20467,194
2,20467,194
3,20467,194
4,20368,194
5,20368,194
6,20366,194
7,20363,194
8,20163,194
9,20163,194
10,20150,194
11,20050,194
12,20050,194
13,19950,194
14,19858,194
15,19758,194
16,19758,194
17,19563,194
18,19563,194
19,19563,194
20,19563,194
21,19563,194
22,19461,194
23,19461,194
24,19461,194
25,19361,194
26,19361,194
27,19361,194
28,19355,194
29,19355,194
30,19355,194
31,19355,194
32,19355,194
33,19255,194
34,19155,194
35,19061,194
36,19061,194
37,18963,194
38,18963,194
39,18863,194
40,18763,194
41,18763,194
42,18763,194
43,18763,194
44,18763,194
45,18663,194
46,18663,194
47,18663,194
48,18663,194
49,18663,194
50,18563,194
51,18463,194
52,18363,194
53,18363,194
54,18356,194
55,18356,194
56,18256,194
57,18156,194
58,18156,194
59,18017,214
60,18015,214
61,17856,194
62,17856,194
63,17731,214
64,17631,214
65,17631,214
66,17331,214
67,17320,214
68,17320,214
69,17220,214
70,17220,214
71,17220,214
72,17120,214
73,17120,214
74,17120,214
75,17020,214
76,16920,214
77,16920,214
78,16820,214
79,16820,214
80,16720,214
81,16720,214
82,16720,214
83,16720,214
84,16720,214
85,16718,214
86,16718,214
87,16718,214
88,16618,214
89,16618,214
90,16618,214
91,16618,214
92,16618,214
93,16618,214
94,16618,214
95,16618,214
96,16618,214
97,16618,214
98,16418,214
99,16418,214
100,16166,194
