iterations,fitness,violations
1,1961,16
2,1771,14
3,1465,11
4,1265,9
5,1073,7
6,965,6
7,873,5
8,865,5
9,865,5
10,860,5
11,860,5
12,860,5
13,858,5
14,858,5
15,858,5
16,858,5
17,858,5
18,758,4
19,758,4
20,756,4
21,656,3
22,656,3
23,564,2
24,564,2
25,564,2
26,564,2
27,456,1
28,455,1
29,455,1
30,453,1
31,453,1
32,453,1
33,451,1
34,451,1
35,451,1
36,451,1
37,451,1
38,451,1
39,451,1
40,444,1
41,444,1
42,444,1
43,444,1
44,444,1
45,444,1
46,444,1
47,444,1
48,444,1
49,444,1
50,444,1
51,444,1
52,444,1
53,444,1
54,444,1
55,444,1
56,444,1
57,444,1
58,444,1
59,444,1
60,444,1
61,444,1
62,444,1
63,444,1
64,444,1
65,444,1
66,442,1
67,442,1
68,442,1
69,442,1
70,442,1
71,442,1
72,442,1
73,442,1
74,442,1
75,442,1
76,442,1
77,442,1
78,442,1
79,442,1
80,442,1
81,442,1
82,442,1
83,442,1
84,442,1
85,442,1
86,442,1
87,442,1
88,442,1
89,442,1
90,436,1
91,436,1
92,436,1
93,436,1
94,436,1
95,436,1
96,436,1
97,436,1
98,436,1
99,336,0
100,336,0
