iterations,fitness,violations
1,1774,15
2,1774,15
3,1772,15
4,1772,15
5,1772,15
6,1772,15
7,1772,15
8,1765,15
9,1765,15
10,1765,15
11,1765,15
12,1664,13
13,1664,13
14,1664,13
15,1664,13
16,1664,13
17,1663,15
18,1663,15
19,1564,13
20,1564,13
21,1564,13
22,1564,13
23,1564,13
24,1563,15
25,1558,13
26,1458,15
27,1458,15
28,1458,15
29,1356,13
30,1354,13
31,1354,13
32,1354,13
33,1354,13
34,1254,13
35,1254,13
36,1254,13
37,1154,13
38,1154,13
39,1154,13
40,1154,13
41,1154,13
42,1154,13
43,1154,13
44,1154,13
45,952,13
46,952,13
47,952,13
48,952,13
49,952,13
50,952,13
51,952,13
52,950,13
53,950,13
54,950,13
55,950,13
56,950,13
57,950,13
58,950,13
59,950,13
60,950,13
61,950,13
62,950,13
63,945,24
64,945,24
65,945,24
66,845,24
67,845,24
68,845,24
69,745,24
70,745,24
71,645,24
72,645,24
73,645,24
74,645,24
75,645,24
76,645,24
77,645,24
78,645,24
79,645,24
80,645,24
81,645,24
82,645,24
83,645,24
84,645,24
85,645,24
86,645,24
87,645,24
88,645,24
89,645,24
90,645,24
91,645,24
92,645,24
93,645,24
94,645,24
95,645,24
96,645,24
97,645,24
98,645,24
99,645,24
100,645,24
