iterations,fitness,violations
1,2266,19
2,1903,15
3,1903,15
4,1903,15
5,1903,15
6,1903,15
7,1903,15
8,1903,15
9,1903,15
10,1903,15
11,1903,15
12,1903,15
13,1903,15
14,1903,15
15,1903,15
16,1903,15
17,1903,15
18,1903,15
19,1903,15
20,1903,15
21,1903,15
22,1903,15
23,1903,15
24,1903,15
25,1903,15
26,1903,15
27,1903,15
28,1903,15
29,1903,15
30,1903,15
31,1903,15
32,1903,15
33,1903,15
34,1903,15
35,1903,15
36,1903,15
37,1903,15
38,1903,15
39,1903,15
40,1903,15
41,1903,15
42,1903,15
43,1903,15
44,1903,15
45,1903,15
46,1903,15
47,1903,15
48,1903,15
49,1903,15
50,1903,15
51,1903,15
52,1903,15
53,1903,15
54,1903,15
55,1903,15
56,1903,15
57,1903,15
58,1903,15
59,1903,15
60,1903,15
61,1903,15
62,1903,15
63,1903,15
64,1903,15
65,1903,15
66,1903,15
67,1903,15
68,1903,15
69,1903,15
70,1903,15
71,1903,15
72,1903,15
73,1903,15
74,1903,15
75,1903,15
76,1903,15
77,1903,15
78,1903,15
79,1903,15
80,1903,15
81,1903,15
82,1903,15
83,1903,15
84,1903,15
85,1903,15
86,1903,15
87,1903,15
88,1903,15
89,1903,15
90,1903,15
91,1903,15
92,1903,15
93,1903,15
94,1903,15
95,1903,15
96,1903,15
97,1903,15
98,1903,15
99,1903,15
100,1903,15
