iterations,fitness,violations
1,20863,
2,20863,
3,20863,
4,20863,
5,20863,
6,20863,
7,20863,
8,20863,
9,20863,
10,20863,
11,20863,
12,20863,
13,20863,
14,20863,
15,20863,
16,20863,
17,20863,
18,20863,
19,20863,
20,20863,
21,20863,
22,20863,
23,20863,
24,20863,
25,20863,
26,20863,
27,20863,
28,20863,
29,20863,
30,20863,
31,20863,
32,20863,
33,20863,
34,20863,
35,20863,
36,20863,
37,20863,
38,20863,
39,20863,
40,20863,
41,20863,
42,20863,
43,20863,
44,20863,
45,20863,
46,20863,
47,20863,
48,20863,
49,20863,
50,20863,
51,20863,
52,20863,
53,20863,
54,20863,
55,20863,
56,20863,
57,20863,
58,20863,
59,20863,
60,20863,
61,20863,
62,20863,
63,20863,
64,20863,
65,20863,
66,20863,
67,20863,
68,20863,
69,20863,
70,20863,
71,20863,
72,20863,
73,20863,
74,20863,
75,20863,
76,20863,
77,20863,
78,20863,
79,20863,
80,20863,
81,20863,
82,20863,
83,20863,
84,20863,
85,20863,
86,20863,
87,20863,
88,20863,
89,20863,
90,20863,
91,20863,
92,20863,
93,20863,
94,20863,
95,20863,
96,20863,
97,20863,
98,20863,
99,20863,
100,20863,196.0
