iterations,fitness,violations
1,21396,201
2,19174,179
3,18750,175
4,18059,168
5,17537,163
6,17135,159
7,16935,157
8,16835,156
9,16629,154
10,16529,153
11,16430,152
12,16334,151
13,16234,150
14,16134,149
15,16134,149
16,16036,148
17,15936,147
18,15836,146
19,15828,146
20,15628,144
21,15522,143
22,15422,142
23,15422,142
24,15414,142
25,15314,141
26,15314,141
27,15314,141
28,15214,140
29,15114,139
30,15114,139
31,15014,138
32,14914,137
33,14814,136
34,14714,135
35,14607,134
36,14507,133
37,14407,132
38,14403,132
39,14403,132
40,14303,131
41,14303,131
42,14203,130
43,14003,128
44,13919,127
45,13911,127
46,13811,126
47,13711,125
48,13711,125
49,13611,124
50,13511,123
51,13511,123
52,13411,122
53,13406,122
54,13306,121
55,13306,121
56,13206,120
57,13206,120
58,13099,119
59,12999,118
60,12899,117
61,12899,117
62,12899,117
63,12799,116
64,12697,115
65,12597,114
66,12590,114
67,12490,113
68,12490,113
69,12490,113
70,12389,112
71,12289,111
72,12198,110
73,12198,110
74,12098,109
75,11998,108
76,11998,108
77,11898,107
78,11798,106
79,11798,106
80,11697,105
81,11697,105
82,11597,104
83,11497,103
84,11397,102
85,11297,101
86,11297,101
87,11297,101
88,11197,100
89,11095,99
90,10995,98
91,10993,98
92,10893,97
93,10793,96
94,10793,96
95,10693,95
96,10685,95
97,10585,94
98,10585,94
99,10485,93
100,10483,93
