iterations,fitness,violations
1,21126,199
2,21026,199
3,21026,199
4,20916,199
5,20716,199
6,20618,199
7,20618,199
8,20516,199
9,20516,199
10,20516,199
11,20516,199
12,20516,199
13,20516,199
14,20516,199
15,20416,199
16,20416,199
17,20416,199
18,20414,199
19,20314,199
20,20214,199
21,20212,199
22,20112,199
23,20112,199
24,20112,199
25,19820,199
26,19720,199
27,19520,199
28,19220,199
29,19215,199
30,19215,199
31,19215,199
32,19215,199
33,18915,199
34,18915,199
35,18915,199
36,18815,199
37,18715,199
38,18615,199
39,18515,199
40,18217,199
41,18217,199
42,18217,199
43,18210,199
44,18210,199
45,18210,199
46,18210,199
47,18116,199
48,18116,199
49,18016,199
50,18016,199
51,18010,199
52,17910,199
53,17910,199
54,17910,199
55,17810,199
56,17710,199
57,17710,199
58,17710,199
59,17710,199
60,17622,199
61,17622,199
62,17622,199
63,17622,199
64,17622,199
65,17622,199
66,17522,199
67,17522,199
68,17422,199
69,17324,199
70,17224,199
71,17124,199
72,17124,199
73,17124,199
74,17024,199
75,17024,199
76,16924,199
77,16924,199
78,16733,199
79,16733,199
80,16733,199
81,16733,199
82,16633,199
83,16633,199
84,16633,199
85,16633,199
86,16633,199
87,16625,199
88,16525,199
89,16525,199
90,16525,199
91,16523,199
92,16423,199
93,16206,199
94,16206,199
95,16106,199
96,15914,199
97,15914,199
98,15914,199
99,15814,199
100,15814,199
