iterations,fitness,violations
1,3059,26
2,2645,22
3,2058,16
4,1957,15
5,1658,12
6,1567,11
7,1556,11
8,1551,11
9,1551,11
10,1551,11
11,1451,10
12,1445,10
13,1345,9
14,1345,9
15,1245,8
16,1245,8
17,1145,7
18,1138,7
19,1138,7
20,1138,7
21,1138,7
22,1138,7
23,1136,7
24,1136,7
25,1136,7
26,1136,7
27,1136,7
28,1128,7
29,1128,7
30,1128,7
31,1128,7
32,1126,7
33,1026,6
34,1026,6
35,1026,6
36,1020,6
37,920,5
38,920,5
39,920,5
40,920,5
41,920,5
42,906,5
43,906,5
44,806,4
45,806,4
46,806,4
47,806,4
48,806,4
49,801,4
50,801,4
51,701,3
52,701,3
53,701,3
54,701,3
55,701,3
56,701,3
57,701,3
58,701,3
59,701,3
60,701,3
61,701,3
62,701,3
63,701,3
64,701,3
65,701,3
66,701,3
67,701,3
68,701,3
69,701,3
70,693,3
71,693,3
72,693,3
73,693,3
74,685,3
75,685,3
76,685,3
77,685,3
78,685,3
79,685,3
80,685,3
81,685,3
82,685,3
83,685,3
84,685,3
85,685,3
86,685,3
87,685,3
88,685,3
89,685,3
90,685,3
91,685,3
92,685,3
93,685,3
94,685,3
95,685,3
96,685,3
97,685,3
98,685,3
99,685,3
100,685,3
