iterations,fitness,violations
1,3235,
2,3235,
3,3235,
4,3235,
5,3235,
6,3235,
7,3235,
8,3235,
9,3235,
10,3235,
11,3235,
12,3235,
13,3235,
14,3235,
15,3235,
16,3235,
17,3235,
18,3235,
19,3235,
20,3235,
21,3235,
22,3235,
23,3235,
24,3235,
25,3235,
26,3235,
27,3235,
28,3235,
29,3235,
30,3235,
31,3235,
32,3235,
33,3235,
34,3235,
35,3235,
36,3235,
37,3235,
38,3235,
39,3235,
40,3235,
41,3235,
42,3235,
43,3235,
44,3235,
45,3235,
46,3235,
47,3235,
48,3235,
49,3235,
50,3235,
51,3235,
52,3235,
53,3235,
54,3235,
55,3235,
56,3235,
57,3235,
58,3235,
59,3235,
60,3235,
61,3235,
62,3235,
63,3235,
64,3235,
65,3235,
66,3235,
67,3235,
68,3235,
69,3235,
70,3235,
71,3235,
72,3235,
73,3235,
74,3235,
75,3235,
76,3235,
77,3235,
78,3235,
79,3235,
80,3235,
81,3235,
82,3235,
83,3235,
84,3235,
85,3235,
86,3235,
87,3235,
88,3235,
89,3235,
90,3235,
91,3235,
92,3235,
93,3235,
94,3235,
95,3235,
96,3235,
97,3235,
98,3235,
99,3235,
100,3235,28.0
