iterations,fitness,violations
1,3262,28
2,3262,28
3,3233,28
4,3156,27
5,3156,27
6,3049,26
7,3049,26
8,3025,26
9,2845,24
10,2845,24
11,2845,24
12,2845,24
13,2845,24
14,2845,24
15,2845,24
16,2845,24
17,2845,24
18,2845,24
19,2845,24
20,2845,24
21,2845,24
22,2845,24
23,2845,24
24,2845,24
25,2845,24
26,2845,24
27,2845,24
28,2845,24
29,2845,24
30,2845,24
31,2845,24
32,2845,24
33,2845,24
34,2845,24
35,2845,24
36,2845,24
37,2845,24
38,2845,24
39,2845,24
40,2845,24
41,2845,24
42,2845,24
43,2845,24
44,2845,24
45,2845,24
46,2845,24
47,2845,24
48,2845,24
49,2845,24
50,2845,24
51,2845,24
52,2845,24
53,2845,24
54,2845,24
55,2845,24
56,2845,24
57,2845,24
58,2845,24
59,2845,24
60,2845,24
61,2845,24
62,2845,24
63,2845,24
64,2845,24
65,2845,24
66,2845,24
67,2845,24
68,2845,24
69,2845,24
70,2845,24
71,2845,24
72,2845,24
73,2845,24
74,2845,24
75,2845,24
76,2845,24
77,2845,24
78,2845,24
79,2845,24
80,2845,24
81,2845,24
82,2845,24
83,2845,24
84,2845,24
85,2845,24
86,2845,24
87,2845,24
88,2845,24
89,2845,24
90,2845,24
91,2845,24
92,2845,24
93,2845,24
94,2845,24
95,2845,24
96,2845,24
97,2845,24
98,2845,24
99,2845,24
100,2845,24
