iterations,fitness,violations
1,21859,206
2,21277,200
3,21208,200
4,21208,200
5,21208,200
6,20121,189
7,20121,189
8,20121,189
9,20121,189
10,20121,189
11,20121,189
12,20121,189
13,20121,189
14,20121,189
15,20121,189
16,20121,189
17,19875,186
18,19875,186
19,19875,186
20,19875,186
21,19875,186
22,19875,186
23,19875,186
24,19875,186
25,19875,186
26,19875,186
27,19875,186
28,19875,186
29,19875,186
30,19875,186
31,19875,186
32,19875,186
33,19875,186
34,19875,186
35,19875,186
36,19875,186
37,19875,186
38,19875,186
39,19875,186
40,19875,186
41,19875,186
42,19875,186
43,19875,186
44,19875,186
45,19875,186
46,19875,186
47,19875,186
48,19875,186
49,19875,186
50,19875,186
51,19875,186
52,19875,186
53,19875,186
54,19875,186
55,19875,186
56,19875,186
57,19875,186
58,19875,186
59,19875,186
60,19875,186
61,19875,186
62,19875,186
63,19875,186
64,19875,186
65,19875,186
66,19875,186
67,19875,186
68,19875,186
69,19875,186
70,19875,186
71,19875,186
72,19875,186
73,19875,186
74,19875,186
75,19875,186
76,19875,186
77,19875,186
78,19875,186
79,19875,186
80,19875,186
81,19875,186
82,19875,186
83,19875,186
84,19875,186
85,19875,186
86,19875,186
87,19875,186
88,19875,186
89,19875,186
90,19875,186
91,19875,186
92,19875,186
93,19875,186
94,19875,186
95,19875,186
96,19875,186
97,19875,186
98,19875,186
99,19875,186
100,19875,186
