iterations,fitness,violations
1,20688,195
2,20688,195
3,20680,195
4,20680,195
5,20580,195
6,20578,195
7,20578,195
8,20578,195
9,20378,195
10,20076,195
11,19881,195
12,19781,195
13,19681,195
14,19681,195
15,19681,195
16,19681,195
17,19581,195
18,19581,195
19,19581,195
20,19581,195
21,19381,195
22,19281,195
23,19281,195
24,19281,195
25,19083,195
26,19083,195
27,19083,195
28,19083,195
29,18983,195
30,18883,195
31,18783,195
32,18683,195
33,18683,195
34,18581,195
35,18581,195
36,18481,195
37,18381,195
38,18381,195
39,18381,195
40,18281,195
41,18181,195
42,18181,195
43,18180,195
44,18180,195
45,18080,195
46,18080,195
47,17980,195
48,17780,195
49,17572,195
50,17572,195
51,17572,195
52,17572,195
53,17464,195
54,17464,195
55,17464,195
56,17464,195
57,17464,195
58,17364,195
59,17364,195
60,17264,195
61,17264,195
62,17264,195
63,17259,195
64,17159,195
65,16867,195
66,16758,195
67,16758,195
68,16558,195
69,16458,195
70,16358,195
71,16358,195
72,16258,195
73,16258,195
74,16258,195
75,16165,195
76,16165,195
77,15965,195
78,15965,195
79,15965,195
80,15965,195
81,15957,195
82,15957,195
83,15957,195
84,15952,195
85,15952,195
86,15952,195
87,15852,195
88,15852,195
89,15852,195
90,15852,195
91,15852,195
92,15852,195
93,15752,195
94,15752,195
95,15752,195
96,15752,195
97,15752,195
98,15652,195
99,15552,195
100,15552,195
