iterations,fitness,violations
1,1783,
2,1783,
3,1783,
4,1783,
5,1783,
6,1783,
7,1783,
8,1783,
9,1783,
10,1783,
11,1783,
12,1783,
13,1783,
14,1783,
15,1783,
16,1783,
17,1783,
18,1783,
19,1783,
20,1783,
21,1783,
22,1783,
23,1783,
24,1783,
25,1783,
26,1783,
27,1783,
28,1783,
29,1783,
30,1783,
31,1783,
32,1783,
33,1783,
34,1783,
35,1783,
36,1783,
37,1783,
38,1783,
39,1783,
40,1783,
41,1783,
42,1783,
43,1783,
44,1783,
45,1783,
46,1783,
47,1783,
48,1783,
49,1783,
50,1783,
51,1783,
52,1783,
53,1783,
54,1783,
55,1783,
56,1783,
57,1783,
58,1783,
59,1783,
60,1783,
61,1783,
62,1783,
63,1783,
64,1783,
65,1783,
66,1783,
67,1783,
68,1783,
69,1783,
70,1783,
71,1783,
72,1783,
73,1783,
74,1783,
75,1783,
76,1783,
77,1783,
78,1783,
79,1783,
80,1783,
81,1783,
82,1783,
83,1783,
84,1783,
85,1783,
86,1783,
87,1783,
88,1783,
89,1783,
90,1783,
91,1783,
92,1783,
93,1783,
94,1783,
95,1783,
96,1783,
97,1783,
98,1783,
99,1783,
100,1783,15.0
