iterations,fitness,violations
1,20927,196
2,19467,182
3,18574,173
4,17858,166
5,17151,159
6,16831,156
7,16729,155
8,16531,153
9,16431,152
10,16331,151
11,16231,150
12,16230,150
13,16128,149
14,16026,148
15,15926,147
16,15926,147
17,15726,145
18,15626,144
19,15526,143
20,15426,142
21,15326,141
22,15224,140
23,15221,140
24,15121,139
25,15121,139
26,14930,137
27,14923,137
28,14921,137
29,14921,137
30,14821,136
31,14821,136
32,14721,135
33,14621,134
34,14521,133
35,14421,132
36,14421,132
37,14321,131
38,14227,130
39,14127,129
40,14027,128
41,14025,128
42,13925,127
43,13825,126
44,13725,125
45,13725,125
46,13618,124
47,13520,123
48,13420,122
49,13320,121
50,13318,121
51,13223,120
52,13217,120
53,13115,119
54,13021,118
55,13015,118
56,13015,118
57,13012,118
58,12915,117
59,12815,116
60,12715,115
61,12712,115
62,12612,114
63,12512,113
64,12312,111
65,12312,111
66,12310,111
67,12310,111
68,12217,110
69,12217,110
70,12217,110
71,12217,110
72,12117,109
73,12019,108
74,11919,107
75,11819,106
76,11719,105
77,11717,105
78,11617,104
79,11517,103
80,11417,102
81,11417,102
82,11417,102
83,11417,102
84,11411,102
85,11317,101
86,11212,100
87,11206,100
88,11206,100
89,11106,99
90,11106,99
91,11099,99
92,11099,99
93,10997,98
94,10997,98
95,10997,98
96,10995,98
97,10895,97
98,10895,97
99,10887,97
100,10787,96
