iterations,fitness,violations
1,20453,192
2,20453,192
3,20405,193
4,20403,193
5,20303,193
6,20203,193
7,20203,193
8,20103,193
9,20103,193
10,20103,193
11,20103,193
12,20103,193
13,20053,192
14,19953,192
15,19753,192
16,19653,192
17,19653,192
18,19553,192
19,19553,192
20,19551,192
21,19551,192
22,19451,192
23,19342,192
24,19142,192
25,19042,192
26,19042,192
27,18942,192
28,18842,192
29,18842,192
30,18842,192
31,18836,192
32,18736,192
33,18636,192
34,18630,192
35,18630,192
36,18530,192
37,18530,192
38,18530,192
39,18530,192
40,18530,192
41,18425,192
42,18425,192
43,18334,192
44,18227,192
45,18127,192
46,18027,192
47,18027,192
48,17927,192
49,17919,192
50,17919,192
51,17711,192
52,17704,192
53,17704,192
54,17598,192
55,17598,192
56,17598,192
57,17598,192
58,17498,192
59,17398,192
60,17398,192
61,17298,192
62,17298,192
63,17298,192
64,17298,192
65,17298,192
66,17196,192
67,17196,192
68,17196,192
69,17196,192
70,16996,192
71,16996,192
72,16996,192
73,16996,192
74,16896,192
75,16696,192
76,16694,192
77,16694,192
78,16694,192
79,16694,192
80,16694,192
81,16694,192
82,16686,192
83,16586,192
84,16586,192
85,16579,192
86,16579,192
87,16579,192
88,16484,192
89,16484,192
90,16384,192
91,16384,192
92,16384,192
93,16384,192
94,16384,192
95,16384,192
96,16384,192
97,16284,192
98,16284,192
99,16284,192
100,16284,192
