iterations,fitness,violations
1,2470,21
2,2296,19
3,2270,19
4,1856,15
5,1856,15
6,1856,15
7,1856,15
8,1856,15
9,1856,15
10,1856,15
11,1856,15
12,1856,15
13,1856,15
14,1772,14
15,1772,14
16,1772,14
17,1546,12
18,1546,12
19,1546,12
20,1546,12
21,1546,12
22,1546,12
23,1546,12
24,1546,12
25,1546,12
26,1546,12
27,1546,12
28,1546,12
29,1546,12
30,1546,12
31,1546,12
32,1546,12
33,1546,12
34,1546,12
35,1546,12
36,1546,12
37,1546,12
38,1546,12
39,1546,12
40,1546,12
41,1546,12
42,1546,12
43,1546,12
44,1546,12
45,1546,12
46,1546,12
47,1546,12
48,1546,12
49,1546,12
50,1546,12
51,1546,12
52,1546,12
53,1546,12
54,1546,12
55,1546,12
56,1546,12
57,1546,12
58,1546,12
59,1546,12
60,1546,12
61,1546,12
62,1546,12
63,1546,12
64,1546,12
65,1546,12
66,1546,12
67,1546,12
68,1546,12
69,1546,12
70,1546,12
71,1546,12
72,1546,12
73,1546,12
74,1546,12
75,1546,12
76,1546,12
77,1546,12
78,1546,12
79,1546,12
80,1546,12
81,1546,12
82,1546,12
83,1546,12
84,1546,12
85,1546,12
86,1546,12
87,1546,12
88,1546,12
89,1546,12
90,1546,12
91,1546,12
92,1546,12
93,1546,12
94,1546,12
95,1546,12
96,1546,12
97,1546,12
98,1546,12
99,1546,12
100,1546,12
