iterations,fitness,violations
1,2806,24
2,2806,24
3,2806,24
4,2806,24
5,2806,24
6,2806,24
7,2806,24
8,2806,24
9,2806,24
10,2806,24
11,2806,24
12,2806,24
13,2806,24
14,2806,24
15,2806,24
16,2806,24
17,2806,24
18,2806,24
19,2806,24
20,2806,24
21,2806,24
22,2806,24
23,2806,24
24,2806,24
25,2806,24
26,2806,24
27,2806,24
28,2806,24
29,2806,24
30,2806,24
31,2806,24
32,2806,24
33,2806,24
34,2806,24
35,2806,24
36,2806,24
37,2806,24
38,2806,24
39,2806,24
40,2806,24
41,2806,24
42,2806,24
43,2806,24
44,2806,24
45,2806,24
46,2806,24
47,2806,24
48,2806,24
49,2806,24
50,2806,24
51,2806,24
52,2806,24
53,2806,24
54,2806,24
55,2806,24
56,2806,24
57,2806,24
58,2806,24
59,2806,24
60,2806,24
61,2806,24
62,2806,24
63,2806,24
64,2806,24
65,2806,24
66,2806,24
67,2806,24
68,2806,24
69,2806,24
70,2806,24
71,2806,24
72,2806,24
73,2806,24
74,2806,24
75,2806,24
76,2806,24
77,2806,24
78,2806,24
79,2806,24
80,2806,24
81,2806,24
82,2806,24
83,2806,24
84,2806,24
85,2806,24
86,2806,24
87,2806,24
88,2806,24
89,2806,24
90,2806,24
91,2806,24
92,2806,24
93,2806,24
94,2806,24
95,2806,24
96,2806,24
97,2806,24
98,2806,24
99,2806,24
100,2806,24
