iterations,fitness,violations
1,3306,29
2,3206,29
3,3133,29
4,3133,29
5,2927,29
6,2927,29
7,2827,29
8,2827,29
9,2827,29
10,2827,29
11,2822,29
12,2622,29
13,2622,29
14,2622,29
15,2622,29
16,2522,29
17,2522,29
18,2522,29
19,2422,29
20,2322,29
21,2322,29
22,2322,29
23,2222,29
24,2222,29
25,2222,29
26,2222,29
27,2118,29
28,2118,29
29,2118,29
30,2010,29
31,2010,29
32,2010,29
33,2010,29
34,2010,29
35,2010,29
36,2010,29
37,2010,29
38,2010,29
39,2010,29
40,2010,29
41,2010,29
42,2010,29
43,2010,29
44,2010,29
45,2010,29
46,2010,29
47,2010,29
48,2010,29
49,2010,29
50,2010,29
51,2010,29
52,2010,29
53,2010,29
54,2010,29
55,1930,33
56,1930,33
57,1930,33
58,1925,35
59,1925,35
60,1925,35
61,1825,33
62,1825,33
63,1820,35
64,1820,35
65,1714,35
66,1714,35
67,1712,35
68,1712,35
69,1712,35
70,1625,35
71,1625,35
72,1525,35
73,1525,35
74,1525,35
75,1525,35
76,1510,35
77,1410,35
78,1410,35
79,1410,35
80,1410,35
81,1410,35
82,1225,35
83,1125,35
84,1125,35
85,1125,35
86,1125,35
87,1125,35
88,1125,35
89,1125,35
90,1125,35
91,1125,35
92,1125,35
93,1125,35
94,1125,35
95,1125,35
96,1125,35
97,1125,35
98,1125,35
99,1125,35
100,1125,35
