iterations,fitness,violations
1,2354,20
2,2354,20
3,1847,15
4,1847,15
5,1847,15
6,1847,15
7,1847,15
8,1847,15
9,1847,15
10,1847,15
11,1847,15
12,1847,15
13,1847,15
14,1847,15
15,1783,14
16,1783,14
17,1783,14
18,1783,14
19,1783,14
20,1783,14
21,1783,14
22,1783,14
23,1783,14
24,1783,14
25,1783,14
26,1783,14
27,1783,14
28,1783,14
29,1783,14
30,1783,14
31,1783,14
32,1783,14
33,1783,14
34,1783,14
35,1783,14
36,1783,14
37,1783,14
38,1783,14
39,1783,14
40,1783,14
41,1783,14
42,1783,14
43,1783,14
44,1783,14
45,1783,14
46,1783,14
47,1783,14
48,1783,14
49,1783,14
50,1783,14
51,1783,14
52,1783,14
53,1783,14
54,1783,14
55,1783,14
56,1783,14
57,1783,14
58,1783,14
59,1783,14
60,1783,14
61,1783,14
62,1783,14
63,1783,14
64,1783,14
65,1783,14
66,1783,14
67,1783,14
68,1783,14
69,1783,14
70,1783,14
71,1783,14
72,1783,14
73,1783,14
74,1783,14
75,1783,14
76,1783,14
77,1783,14
78,1783,14
79,1783,14
80,1783,14
81,1783,14
82,1783,14
83,1783,14
84,1783,14
85,1783,14
86,1783,14
87,1783,14
88,1783,14
89,1783,14
90,1783,14
91,1783,14
92,1783,14
93,1783,14
94,1783,14
95,1783,14
96,1783,14
97,1783,14
98,1783,14
99,1783,14
100,1783,14
