kode_mk,nama_mk,prodi,prioritas,berminat,dosen_id,dosen_list,jenis,ruang,waktu
CSD60706,Administrasi Basis Data,Sistem Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",72.0,"['72.0', '102.0', '75.0', '91.0', '102.0', 'Belum Ada Dosen', '75.0', '91.0']",reguler,F4.10,Selasa_08:40-09:30
CSD60707,Big Data dan Analitik,Sistem Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",72.0,"['72.0', '52.0', '16.0', '20.0', '80.0', '102.0', '89.0', '52.0', '20.0', '48.0', 'Belum Ada Dosen', '80.0', '93.0', '102.0', '89.0']",reguler,F3.3,Kamis_12:00-12:50
CSD60708,Penambangan Data,Pendidikan Teknologi Informasi,1,Pengampu,102.0,"['102.0', '92.0', '30.0', '52.0', '107.0', '1.0', '16.0', '20.0', '29.0', '72.0', '80.0', '102.0', '89.0', '97.0', '92.0', '30.0', '107.0', '1.0', '16.0', '20.0', '29.0', '52.0', '80.0', '93.0', '102.0', '97.0', '17.0', '41.0', '65.0']",reguler,F11.4,Selasa_14:30-15:20
CSD60709,Keamanan Siber,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",14.0,"['14.0', '94.0', '63.0', '75.0', '94.0', '17.0', '41.0', '46.0', '63.0', '65.0', '75.0']",reguler,F2.2,Senin_14:30-15:20
CSD60710,Sistem Informasi Geografis,Sistem Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",87.0,"['87.0', '11.0']",reguler,F4.5,Kamis_07:50-08:40
CSD60711,Perancangan Pengalaman Pengguna,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",22.0,"['22.0', '45.0', '47.0', '4.0', '16.0', '62.0', '12.0', '47.0', '4.0', '60.0', '62.0', '87.0', '22.0', '45.0', '47.0', '4.0', '16.0', '55.0', '60.0', '62.0', '12.0']",reguler,F3.4,Rabu_10:20-11:10
CSD60712,Probabilitas dan Statistika,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",92.0,"['92.0', '100.0', '107.0', '11.0', '16.0', '77.0', '83.0', '83.0', '87.0', '100.0', '92.0', '107.0', '11.0', '16.0', '83.0', '93.0', '100.0']",reguler,F11.3,Senin_07:50-08:40
CSD60713,Jaringan Terapan,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",17.0,"['17.0', '90.0', '79.0', '90.0']",reguler,F2.5,Selasa_10:20-11:10
CSD60714,Jaminan Kualitas Perangkat Lunak,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",4.0,"['4.0', '1.0', '6.0', '67.0', '40.0', '4.0', '1.0', '40.0', '60.0', '67.0']",reguler,F3.7b,Kamis_15:20-16:10
CSD60715,Analisis Data Penelitian Kuantitatif,Pendidikan Teknologi Informasi,1,Pengampu,11.0,"['11.0', '16.0', '63.0', 'Belum Ada Dosen', 'Belum Ada Dosen', '100.0', '87.0', '16.0', '37.0', '40.0', 'Belum Ada Dosen', '100.0', '108.0', '11.0', '12.0']",reguler,F4.10,Kamis_14:30-15:20
CSD60716,Analisis Data Penelitian Kualitatif,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",Belum Ada Dosen,"['Belum Ada Dosen', 'Belum Ada Dosen', '100.0', '87.0', '37.0', 'Belum Ada Dosen', 'Belum Ada Dosen', '100.0', '12.0']",reguler,F3.5b,Senin_12:00-12:50
CSD60717,Teknologi Blockchain dan Platform Keuangan Digital,Sistem Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",14.0,"['14.0', '47.0', '17.0', 'Belum Ada Dosen', '105.0']",reguler,F2.6,Kamis_17:50-18:40
UBU60003,Kewirausahaan,Pendidikan Teknologi Informasi,2,Pengampu,62.0,"['62.0', '87.0', '47.0', '62.0', '15.0', '47.0', '62.0', '96.0']",reguler,F3.6,Jumat_08:40-09:30
