iterations,fitness,violations
1,1822,18
2,1730,18
3,1730,18
4,1730,18
5,1630,18
6,1630,18
7,1630,18
8,1630,18
9,1630,18
10,1603,20
11,1496,20
12,1323,18
13,1223,18
14,1223,18
15,1223,18
16,1204,18
17,1204,18
18,1104,18
19,1104,18
20,1104,18
21,1104,18
22,1104,18
23,1104,18
24,1095,18
25,1095,18
26,1088,18
27,1088,18
28,1088,18
29,988,18
30,988,18
31,988,18
32,986,18
33,986,18
34,986,18
35,985,22
36,785,22
37,780,22
38,772,22
39,772,22
40,764,22
41,764,22
42,759,22
43,759,22
44,759,22
45,759,22
46,759,22
47,759,22
48,759,22
49,759,22
50,759,22
51,759,22
52,685,24
53,685,24
54,685,24
55,685,24
56,685,24
57,685,24
58,685,24
59,685,24
60,685,24
61,685,24
62,685,24
63,685,24
64,685,24
65,685,24
66,685,24
67,685,24
68,685,24
69,685,24
70,685,24
71,685,24
72,685,24
73,685,24
74,685,24
75,685,24
76,685,24
77,685,24
78,685,24
79,685,24
80,685,24
81,685,24
82,685,24
83,685,24
84,685,24
85,685,24
86,685,24
87,685,24
88,685,24
89,685,24
90,685,24
91,685,24
92,685,24
93,685,24
94,685,24
95,685,24
96,685,24
97,662,26
98,662,26
99,662,26
100,662,26
