iterations,fitness,violations
1,20660,194
2,20560,194
3,20467,194
4,20467,194
5,20465,194
6,20465,194
7,20465,194
8,20463,194
9,20263,194
10,20157,194
11,20044,194
12,19744,194
13,19744,194
14,19644,194
15,19636,194
16,19536,194
17,19536,194
18,19338,194
19,19138,194
20,19025,194
21,19025,194
22,19025,194
23,18925,194
24,18817,194
25,18717,194
26,18517,194
27,18517,194
28,18517,194
29,18517,194
30,18515,194
31,18423,194
32,18323,194
33,18323,194
34,18223,194
35,18223,194
36,18115,194
37,18115,194
38,18115,194
39,18100,194
40,18100,194
41,18000,194
42,18000,194
43,17800,194
44,17800,194
45,17800,194
46,17700,194
47,17700,194
48,17700,194
49,17600,194
50,17392,194
51,17292,194
52,17192,194
53,17192,194
54,17092,194
55,16992,194
56,16992,194
57,16892,194
58,16892,194
59,16792,194
60,16792,194
61,16792,194
62,16792,194
63,16792,194
64,16608,194
65,16608,194
66,16608,194
67,16608,194
68,16515,194
69,16515,194
70,16422,194
71,16422,194
72,16322,194
73,16222,194
74,16122,194
75,16120,194
76,16020,194
77,16020,194
78,16020,194
79,15920,194
80,15920,194
81,15920,194
82,15920,194
83,15820,194
84,15820,194
85,15820,194
86,15620,194
87,15620,194
88,15520,194
89,15428,194
90,15428,194
91,15328,194
92,15328,194
93,15328,194
94,15328,194
95,15022,194
96,14922,194
97,14922,194
98,14922,194
99,14922,194
100,14922,194
