iterations,fitness,violations
1,21329,201
2,19888,186
3,19888,186
4,19888,186
5,19888,186
6,19888,186
7,19888,186
8,19888,186
9,19888,186
10,19888,186
11,19888,186
12,19888,186
13,19888,186
14,19888,186
15,19888,186
16,19888,186
17,19888,186
18,19888,186
19,19888,186
20,19888,186
21,19888,186
22,19888,186
23,19888,186
24,19888,186
25,19888,186
26,19888,186
27,19888,186
28,19888,186
29,19888,186
30,19888,186
31,19888,186
32,19888,186
33,19888,186
34,19888,186
35,19888,186
36,19888,186
37,19888,186
38,19888,186
39,19888,186
40,19888,186
41,19888,186
42,19888,186
43,19888,186
44,19888,186
45,19888,186
46,19888,186
47,19888,186
48,19888,186
49,19888,186
50,19888,186
51,19888,186
52,19888,186
53,19888,186
54,19888,186
55,19888,186
56,19888,186
57,19888,186
58,19888,186
59,19888,186
60,19888,186
61,19888,186
62,19888,186
63,19888,186
64,19888,186
65,19888,186
66,19888,186
67,19888,186
68,19888,186
69,19888,186
70,19888,186
71,19888,186
72,19888,186
73,19888,186
74,19888,186
75,19888,186
76,19888,186
77,19888,186
78,19888,186
79,19888,186
80,19888,186
81,19888,186
82,19888,186
83,19888,186
84,19888,186
85,19888,186
86,19888,186
87,19888,186
88,19888,186
89,19888,186
90,19888,186
91,19888,186
92,19888,186
93,19888,186
94,19888,186
95,19888,186
96,19888,186
97,19888,186
98,19888,186
99,19888,186
100,19888,186
