Algorithm,Fit_Best,Fit_Worst,Fit_Mean,Fit_Std,Vio_Best,Vio_Worst,Vio_Mean,Vio_Std
/HOME/EMERY/DOCUMENTS/SCHEDULING_PUMA_OPTIMIZER/DOCS/MLFLOW/PTI/MLFLOW_ITERATION_100_PTI_3/ACO,1388,1388,1388.0,0.0,11.0,11.0,11.0,0.0
/HOME/EMERY/DOCUMENTS/SCHEDULING_PUMA_OPTIMIZER/DOCS/MLFLOW/PTI/MLFLOW_ITERATION_100_PTI_3/PSO,1594,1594,1594.0,0.0,13.0,13.0,13.0,
/HOME/EMERY/DOCUMENTS/SCHEDULING_PUMA_OPTIMIZER/DOCS/MLFLOW/PTI/MLFLOW_ITERATION_100_PTI_3/POA,255,1818,475.29,263.91,0.0,15.0,2.04,2.51
/HOME/EMERY/DOCUMENTS/SCHEDULING_PUMA_OPTIMIZER/DOCS/MLFLOW/PTI/MLFLOW_ITERATION_100_PTI_3/ABC,564,1790,823.71,388.67,16.0,18.0,16.36,0.7
