iterations,fitness,violations
1,1790,16
2,1692,16
3,1692,16
4,1692,16
5,1692,16
6,1692,16
7,1690,16
8,1683,17
9,1583,16
10,1583,16
11,1481,16
12,1392,16
13,1392,16
14,1392,16
15,1392,16
16,1392,16
17,1392,16
18,1292,16
19,1292,16
20,1190,18
21,1190,18
22,1190,18
23,1090,18
24,1090,18
25,1090,18
26,1090,18
27,1090,18
28,990,18
29,990,18
30,890,18
31,890,18
32,790,18
33,596,16
34,596,16
35,596,16
36,596,16
37,596,16
38,596,16
39,596,16
40,596,16
41,596,16
42,596,16
43,596,16
44,596,16
45,596,16
46,596,16
47,596,16
48,596,16
49,596,16
50,596,16
51,596,16
52,596,16
53,596,16
54,596,16
55,596,16
56,596,16
57,596,16
58,596,16
59,596,16
60,596,16
61,596,16
62,596,16
63,596,16
64,596,16
65,596,16
66,596,16
67,596,16
68,596,16
69,596,16
70,575,17
71,575,17
72,569,17
73,569,17
74,569,17
75,569,17
76,569,17
77,569,17
78,569,17
79,566,16
80,564,16
81,564,16
82,564,16
83,564,16
84,564,16
85,564,16
86,564,16
87,564,16
88,564,16
89,564,16
90,564,16
91,564,16
92,564,16
93,564,16
94,564,16
95,564,16
96,564,16
97,564,16
98,564,16
99,564,16
100,564,16
