iterations,fitness,violations
1,1818,15
2,1494,12
3,1201,9
4,999,7
5,805,5
6,798,5
7,705,4
8,698,4
9,698,4
10,691,4
11,691,4
12,691,4
13,691,4
14,691,4
15,691,4
16,691,4
17,691,4
18,683,4
19,683,4
20,683,4
21,683,4
22,683,4
23,683,4
24,675,4
25,675,4
26,675,4
27,575,3
28,575,3
29,575,3
30,575,3
31,575,3
32,575,3
33,573,3
34,573,3
35,573,3
36,573,3
37,573,3
38,573,3
39,473,2
40,473,2
41,473,2
42,473,2
43,473,2
44,473,2
45,473,2
46,473,2
47,473,2
48,473,2
49,473,2
50,473,2
51,473,2
52,473,2
53,373,1
54,373,1
55,372,1
56,372,1
57,367,1
58,367,1
59,367,1
60,267,0
61,267,0
62,267,0
63,262,0
64,262,0
65,262,0
66,262,0
67,262,0
68,260,0
69,260,0
70,260,0
71,260,0
72,260,0
73,260,0
74,260,0
75,255,0
76,255,0
77,255,0
78,255,0
79,255,0
80,255,0
81,255,0
82,255,0
83,255,0
84,255,0
85,255,0
86,255,0
87,255,0
88,255,0
89,255,0
90,255,0
91,255,0
92,255,0
93,255,0
94,255,0
95,255,0
96,255,0
97,255,0
98,255,0
99,255,0
100,255,0
