iterations,fitness,violations
1,20062,190
2,19862,190
3,19862,190
4,19769,190
5,19769,190
6,19769,190
7,19769,190
8,19767,190
9,19767,190
10,19767,190
11,19760,190
12,19760,190
13,19660,190
14,19660,190
15,19575,197
16,19475,197
17,19475,197
18,19475,197
19,19475,197
20,19375,197
21,19375,197
22,19299,192
23,19175,197
24,19077,197
25,19077,197
26,19077,197
27,19077,197
28,18982,197
29,18982,197
30,18881,197
31,18781,197
32,18762,190
33,18762,190
34,18463,190
35,18463,190
36,18363,190
37,18363,190
38,17963,190
39,17963,190
40,17963,190
41,17954,190
42,17954,190
43,17954,190
44,17854,190
45,17854,190
46,17854,190
47,17754,190
48,17754,190
49,17654,190
50,17654,190
51,17561,190
52,17461,190
53,17351,190
54,17153,190
55,17153,190
56,17053,190
57,17053,190
58,17053,190
59,17053,190
60,17053,190
61,17047,190
62,16847,190
63,16747,190
64,16644,190
65,16644,190
66,16644,190
67,16642,190
68,16542,190
69,16542,190
70,16542,190
71,16542,190
72,16342,190
73,16342,190
74,16342,190
75,16281,197
76,16281,197
77,16242,190
78,16242,190
79,16242,190
80,15981,197
81,15981,197
82,15981,197
83,15875,197
84,15875,197
85,15875,197
86,15775,197
87,15775,197
88,15575,197
89,15575,197
90,15575,197
91,15575,197
92,15575,197
93,15474,197
94,15474,197
95,15474,197
96,15474,197
97,15474,197
98,15474,197
99,15474,197
100,15430,190
