iterations,fitness,violations
1,20273,190
2,19618,184
3,18964,177
4,18354,171
5,17663,164
6,17566,163
7,17263,160
8,17057,158
9,16957,157
10,16763,155
11,16663,154
12,16663,154
13,16563,153
14,16463,152
15,16461,152
16,16360,151
17,16261,150
18,16160,149
19,16160,149
20,16060,148
21,15960,147
22,15860,146
23,15858,146
24,15758,145
25,15751,145
26,15751,145
27,15649,144
28,15648,144
29,15548,143
30,15548,143
31,15448,142
32,15448,142
33,15439,142
34,15250,140
35,15224,140
36,15133,139
37,15124,139
38,15024,138
39,14933,137
40,14833,136
41,14733,135
42,14633,134
43,14629,134
44,14531,133
45,14531,133
46,14531,133
47,14531,133
48,14431,132
49,14431,132
50,14430,132
51,14330,131
52,14223,130
53,14123,129
54,14024,128
55,14024,128
56,14024,128
57,13924,127
58,13924,127
59,13817,126
60,13817,126
61,13815,126
62,13815,126
63,13721,125
64,13721,125
65,13628,124
66,13628,124
67,13628,124
68,13528,123
69,13428,122
70,13428,122
71,13328,121
72,13228,120
73,13222,120
74,13122,119
75,13022,118
76,13022,118
77,13022,118
78,12922,117
79,12922,117
80,12826,116
81,12826,116
82,12726,115
83,12726,115
84,12626,114
85,12526,113
86,12426,112
87,12326,111
88,12321,111
89,12221,110
90,12221,110
91,12221,110
92,12221,110
93,12212,110
94,12212,110
95,12112,109
96,12013,108
97,11913,107
98,11811,106
99,11811,106
100,11811,106
