iterations,fitness,violations
1,21168,
2,21168,
3,21168,
4,21168,
5,21168,
6,21168,
7,21168,
8,21168,
9,21168,
10,21168,
11,21168,
12,21168,
13,21168,
14,21168,
15,21168,
16,21168,
17,21168,
18,21168,
19,21168,
20,21168,
21,21168,
22,21168,
23,21168,
24,21168,
25,21168,
26,21168,
27,21168,
28,21168,
29,21168,
30,21168,
31,21168,
32,21168,
33,21168,
34,21168,
35,21168,
36,21168,
37,21168,
38,21168,
39,21168,
40,21168,
41,21168,
42,21168,
43,21168,
44,21168,
45,21168,
46,21168,
47,21168,
48,21168,
49,21168,
50,21168,
51,21168,
52,21168,
53,21168,
54,21168,
55,21168,
56,21168,
57,21168,
58,21168,
59,21168,
60,21168,
61,21168,
62,21168,
63,21168,
64,21168,
65,21168,
66,21168,
67,21168,
68,21168,
69,21168,
70,21168,
71,21168,
72,21168,
73,21168,
74,21168,
75,21168,
76,21168,
77,21168,
78,21168,
79,21168,
80,21168,
81,21168,
82,21168,
83,21168,
84,21168,
85,21168,
86,21168,
87,21168,
88,21168,
89,21168,
90,21168,
91,21168,
92,21168,
93,21168,
94,21168,
95,21168,
96,21168,
97,21168,
98,21168,
99,21168,
100,21168,199.0
