iterations,fitness,violations
1,2010,16
2,1778,14
3,1381,10
4,1166,8
5,1066,7
6,1066,7
7,1057,7
8,1057,7
9,964,6
10,964,6
11,964,6
12,864,5
13,864,5
14,864,5
15,764,4
16,764,4
17,764,4
18,764,4
19,764,4
20,764,4
21,764,4
22,755,4
23,755,4
24,755,4
25,755,4
26,755,4
27,755,4
28,751,4
29,751,4
30,751,4
31,751,4
32,749,4
33,649,3
34,649,3
35,649,3
36,649,3
37,649,3
38,649,3
39,649,3
40,649,3
41,649,3
42,649,3
43,649,3
44,649,3
45,649,3
46,649,3
47,649,3
48,643,3
49,643,3
50,643,3
51,643,3
52,643,3
53,643,3
54,643,3
55,643,3
56,643,3
57,643,3
58,643,3
59,643,3
60,643,3
61,543,2
62,543,2
63,543,2
64,543,2
65,543,2
66,543,2
67,543,2
68,543,2
69,543,2
70,543,2
71,543,2
72,543,2
73,543,2
74,543,2
75,543,2
76,543,2
77,543,2
78,543,2
79,543,2
80,543,2
81,543,2
82,445,1
83,445,1
84,445,1
85,445,1
86,445,1
87,445,1
88,445,1
89,445,1
90,445,1
91,445,1
92,445,1
93,445,1
94,445,1
95,445,1
96,445,1
97,345,0
98,345,0
99,345,0
100,345,0
