iterations,fitness,violations
1,1864,15
2,1864,15
3,1864,15
4,1864,15
5,1864,15
6,1864,15
7,1864,15
8,1864,15
9,1864,15
10,1864,15
11,1864,15
12,1864,15
13,1864,15
14,1864,15
15,1864,15
16,1864,15
17,1864,15
18,1864,15
19,1864,15
20,1864,15
21,1864,15
22,1864,15
23,1864,15
24,1864,15
25,1864,15
26,1864,15
27,1864,15
28,1864,15
29,1864,15
30,1864,15
31,1864,15
32,1864,15
33,1864,15
34,1864,15
35,1864,15
36,1864,15
37,1864,15
38,1864,15
39,1864,15
40,1864,15
41,1864,15
42,1864,15
43,1864,15
44,1864,15
45,1864,15
46,1864,15
47,1864,15
48,1864,15
49,1864,15
50,1864,15
51,1864,15
52,1864,15
53,1864,15
54,1864,15
55,1864,15
56,1864,15
57,1864,15
58,1864,15
59,1864,15
60,1864,15
61,1864,15
62,1864,15
63,1864,15
64,1864,15
65,1864,15
66,1864,15
67,1864,15
68,1864,15
69,1864,15
70,1864,15
71,1864,15
72,1864,15
73,1864,15
74,1864,15
75,1864,15
76,1864,15
77,1864,15
78,1864,15
79,1864,15
80,1864,15
81,1864,15
82,1864,15
83,1864,15
84,1864,15
85,1864,15
86,1864,15
87,1864,15
88,1864,15
89,1864,15
90,1864,15
91,1864,15
92,1864,15
93,1864,15
94,1864,15
95,1864,15
96,1864,15
97,1864,15
98,1864,15
99,1864,15
100,1864,15
