iterations,fitness,violations
1,2053,17
2,2053,17
3,2053,17
4,2053,17
5,2053,17
6,2053,17
7,1884,18
8,1784,18
9,1784,18
10,1784,18
11,1780,18
12,1780,18
13,1777,18
14,1777,18
15,1680,18
16,1677,18
17,1677,18
18,1677,18
19,1676,19
20,1576,20
21,1576,20
22,1576,20
23,1480,18
24,1480,18
25,1474,18
26,1374,18
27,1374,18
28,1371,18
29,1371,18
30,1371,18
31,1371,18
32,1371,18
33,1371,18
34,1369,18
35,1369,18
36,1369,18
37,1369,18
38,1369,18
39,1369,18
40,1336,17
41,1336,17
42,1336,17
43,1236,17
44,1236,17
45,1236,17
46,1236,17
47,1136,17
48,1136,17
49,1036,17
50,936,17
51,836,17
52,836,17
53,836,17
54,836,17
55,836,17
56,836,17
57,836,17
58,836,17
59,836,17
60,836,17
61,836,17
62,836,17
63,836,17
64,836,17
65,836,17
66,836,17
67,836,17
68,836,17
69,836,17
70,836,17
71,836,17
72,836,17
73,836,17
74,836,17
75,836,17
76,836,17
77,836,17
78,836,17
79,836,17
80,836,17
81,836,17
82,836,17
83,755,26
84,747,26
85,647,26
86,647,26
87,647,26
88,647,26
89,647,26
90,647,26
91,647,26
92,647,26
93,647,26
94,647,26
95,647,26
96,647,26
97,647,26
98,647,26
99,647,26
100,647,26
