iterations,fitness,violations
1,20096,188
2,19841,185
3,18346,170
4,17529,162
5,17027,157
6,16633,153
7,16535,152
8,16433,151
9,16336,150
10,16236,149
11,16136,148
12,16134,148
13,16128,148
14,15928,146
15,15828,145
16,15828,145
17,15628,143
18,15628,143
19,15528,142
20,15428,141
21,15428,141
22,15328,140
23,15228,139
24,15128,138
25,15128,138
26,15028,137
27,14928,136
28,14828,135
29,14728,134
30,14626,133
31,14619,133
32,14525,132
33,14425,131
34,14225,129
35,14125,128
36,14114,128
37,14006,127
38,13906,126
39,13806,125
40,13706,124
41,13606,123
42,13404,121
43,13302,120
44,13302,120
45,13202,119
46,13102,118
47,12987,117
48,12987,117
49,12985,117
50,12985,117
51,12985,117
52,12885,116
53,12878,116
54,12785,115
55,12678,114
56,12678,114
57,12671,114
58,12571,113
59,12569,113
60,12469,112
61,12369,111
62,12364,111
63,12264,110
64,12257,110
65,12157,109
66,12057,108
67,11957,107
68,11857,106
69,11857,106
70,11757,105
71,11657,104
72,11557,103
73,11557,103
74,11457,102
75,11457,102
76,11457,102
77,11455,102
78,11355,101
79,11255,100
80,11071,98
81,10971,97
82,10971,97
83,10963,97
84,10963,97
85,10963,97
86,10863,96
87,10855,96
88,10841,96
89,10741,95
90,10641,94
91,10541,93
92,10541,93
93,10441,92
94,10441,92
95,10436,92
96,10436,92
97,10436,92
98,10336,91
99,10336,91
100,10236,90
