iterations,fitness,violations
1,20885,196
2,20885,196
3,20885,196
4,20885,196
5,20885,196
6,20885,196
7,20885,196
8,20641,193
9,20641,193
10,20641,193
11,20641,193
12,20641,193
13,20533,193
14,20533,193
15,20533,193
16,20533,193
17,20533,193
18,20533,193
19,20533,193
20,20533,193
21,20533,193
22,20533,193
23,20533,193
24,20533,193
25,20533,193
26,20533,193
27,20533,193
28,20533,193
29,20533,193
30,20533,193
31,20533,193
32,20533,193
33,20533,193
34,20533,193
35,20533,193
36,20533,193
37,20533,193
38,20533,193
39,20533,193
40,20533,193
41,20533,193
42,20533,193
43,20533,193
44,20533,193
45,20533,193
46,20533,193
47,20533,193
48,20533,193
49,20533,193
50,20533,193
51,20533,193
52,20533,193
53,20533,193
54,20533,193
55,20533,193
56,20533,193
57,20533,193
58,20533,193
59,20533,193
60,20533,193
61,20533,193
62,20533,193
63,20533,193
64,20533,193
65,20533,193
66,20533,193
67,20533,193
68,20533,193
69,20533,193
70,20533,193
71,20533,193
72,20533,193
73,20533,193
74,20533,193
75,20533,193
76,20533,193
77,20533,193
78,20533,193
79,20533,193
80,20533,193
81,20533,193
82,20533,193
83,20533,193
84,20533,193
85,20533,193
86,20533,193
87,20533,193
88,20533,193
89,20533,193
90,20533,193
91,20533,193
92,20533,193
93,20533,193
94,20533,193
95,20533,193
96,20533,193
97,20533,193
98,20533,193
99,20533,193
100,20533,193
