iterations,fitness,violations
1,3026,26
2,2413,20
3,2309,19
4,2101,17
5,1901,15
6,1801,14
7,1801,14
8,1801,14
9,1801,14
10,1701,13
11,1701,13
12,1701,13
13,1601,12
14,1506,11
15,1406,10
16,1406,10
17,1406,10
18,1406,10
19,1406,10
20,1406,10
21,1306,9
22,1206,8
23,1206,8
24,1206,8
25,1106,7
26,1106,7
27,1106,7
28,1006,6
29,999,6
30,999,6
31,999,6
32,999,6
33,999,6
34,999,6
35,999,6
36,999,6
37,999,6
38,899,5
39,899,5
40,899,5
41,899,5
42,899,5
43,899,5
44,899,5
45,899,5
46,899,5
47,899,5
48,899,5
49,899,5
50,899,5
51,899,5
52,899,5
53,899,5
54,899,5
55,899,5
56,899,5
57,899,5
58,899,5
59,899,5
60,899,5
61,899,5
62,897,5
63,897,5
64,797,4
65,797,4
66,797,4
67,797,4
68,797,4
69,797,4
70,797,4
71,796,4
72,789,4
73,789,4
74,784,4
75,784,4
76,784,4
77,784,4
78,784,4
79,784,4
80,784,4
81,784,4
82,784,4
83,784,4
84,784,4
85,784,4
86,784,4
87,784,4
88,784,4
89,784,4
90,784,4
91,784,4
92,784,4
93,778,4
94,778,4
95,678,3
96,678,3
97,678,3
98,678,3
99,678,3
100,678,3
