iterations,fitness,violations
1,19471,182
2,19471,182
3,19471,182
4,19471,182
5,19471,182
6,19471,182
7,19471,182
8,19471,182
9,19471,182
10,19471,182
11,19471,182
12,19471,182
13,19471,182
14,19471,182
15,19471,182
16,19471,182
17,19471,182
18,19471,182
19,19471,182
20,19471,182
21,19471,182
22,19471,182
23,19471,182
24,19471,182
25,19471,182
26,19471,182
27,19471,182
28,19471,182
29,19471,182
30,19471,182
31,19471,182
32,19471,182
33,19471,182
34,19471,182
35,19471,182
36,19471,182
37,19471,182
38,19471,182
39,19471,182
40,19471,182
41,19471,182
42,19471,182
43,19471,182
44,19471,182
45,19471,182
46,19471,182
47,19471,182
48,19471,182
49,19471,182
50,19471,182
51,19471,182
52,19471,182
53,19471,182
54,19471,182
55,19471,182
56,19471,182
57,19471,182
58,19471,182
59,19471,182
60,19471,182
61,19471,182
62,19471,182
63,19471,182
64,19471,182
65,19471,182
66,19471,182
67,19471,182
68,19471,182
69,19471,182
70,19471,182
71,19471,182
72,19471,182
73,19471,182
74,19471,182
75,19471,182
76,19471,182
77,19471,182
78,19471,182
79,19471,182
80,19471,182
81,19471,182
82,19471,182
83,19471,182
84,19471,182
85,19471,182
86,19471,182
87,19471,182
88,19471,182
89,19471,182
90,19471,182
91,19471,182
92,19471,182
93,19471,182
94,19471,182
95,19471,182
96,19471,182
97,19471,182
98,19471,182
99,19471,182
100,19471,182
