
--- Menjalankan Artificial Bee Colony Optimization ---
ABC Iteration 1/200 | Best Fitness: 21057 
ABC Iteration 2/200 | Best Fitness: 20734 
ABC Iteration 3/200 | Best Fitness: 20328 
ABC Iteration 4/200 | Best Fitness: 20328 
ABC Iteration 5/200 | Best Fitness: 20055 
ABC Iteration 6/200 | Best Fitness: 20055 
ABC Iteration 7/200 | Best Fitness: 19849 
ABC Iteration 8/200 | Best Fitness: 19849 
ABC Iteration 9/200 | Best Fitness: 19455 
ABC Iteration 10/200 | Best Fitness: 19353 
ABC Iteration 11/200 | Best Fitness: 19021 
ABC Iteration 12/200 | Best Fitness: 18921 
ABC Iteration 13/200 | Best Fitness: 18921 
ABC Iteration 14/200 | Best Fitness: 18813 
ABC Iteration 15/200 | Best Fitness: 18813 
ABC Iteration 16/200 | Best Fitness: 18695 
ABC Iteration 17/200 | Best Fitness: 18595 
ABC Iteration 18/200 | Best Fitness: 18595 
ABC Iteration 19/200 | Best Fitness: 18595 
ABC Iteration 20/200 | Best Fitness: 18595 
ABC Iteration 21/200 | Best Fitness: 18495 
ABC Iteration 22/200 | Best Fitness: 18414 
ABC Iteration 23/200 | Best Fitness: 18314 
ABC Iteration 24/200 | Best Fitness: 18214 
ABC Iteration 25/200 | Best Fitness: 18120 
ABC Iteration 26/200 | Best Fitness: 18120 
ABC Iteration 27/200 | Best Fitness: 18113 
ABC Iteration 28/200 | Best Fitness: 18101 
ABC Iteration 29/200 | Best Fitness: 18101 
ABC Iteration 30/200 | Best Fitness: 18001 
ABC Iteration 31/200 | Best Fitness: 17975 
ABC Iteration 32/200 | Best Fitness: 17975 
ABC Iteration 33/200 | Best Fitness: 17875 
ABC Iteration 34/200 | Best Fitness: 17875 
ABC Iteration 35/200 | Best Fitness: 17875 
ABC Iteration 36/200 | Best Fitness: 17875 
ABC Iteration 37/200 | Best Fitness: 17871 
ABC Iteration 38/200 | Best Fitness: 17771 
ABC Iteration 39/200 | Best Fitness: 17671 
ABC Iteration 40/200 | Best Fitness: 17482 
ABC Iteration 41/200 | Best Fitness: 17482 
ABC Iteration 42/200 | Best Fitness: 17482 
ABC Iteration 43/200 | Best Fitness: 17382 
ABC Iteration 44/200 | Best Fitness: 17382 
ABC Iteration 45/200 | Best Fitness: 17382 
ABC Iteration 46/200 | Best Fitness: 17076 
ABC Iteration 47/200 | Best Fitness: 17076 
ABC Iteration 48/200 | Best Fitness: 17076 
ABC Iteration 49/200 | Best Fitness: 17076 
ABC Iteration 50/200 | Best Fitness: 17076 
ABC Iteration 51/200 | Best Fitness: 17076 
ABC Iteration 52/200 | Best Fitness: 17076 
ABC Iteration 53/200 | Best Fitness: 17076 
ABC Iteration 54/200 | Best Fitness: 17063 
ABC Iteration 55/200 | Best Fitness: 16976 
ABC Iteration 56/200 | Best Fitness: 16976 
ABC Iteration 57/200 | Best Fitness: 16976 
ABC Iteration 58/200 | Best Fitness: 16976 
ABC Iteration 59/200 | Best Fitness: 16876 
ABC Iteration 60/200 | Best Fitness: 16876 
ABC Iteration 61/200 | Best Fitness: 16876 
ABC Iteration 62/200 | Best Fitness: 16876 
ABC Iteration 63/200 | Best Fitness: 16776 
ABC Iteration 64/200 | Best Fitness: 16776 
ABC Iteration 65/200 | Best Fitness: 16678 
ABC Iteration 66/200 | Best Fitness: 16372 
ABC Iteration 67/200 | Best Fitness: 16272 
ABC Iteration 68/200 | Best Fitness: 16172 
ABC Iteration 69/200 | Best Fitness: 16172 
ABC Iteration 70/200 | Best Fitness: 16172 
ABC Iteration 71/200 | Best Fitness: 16165 
ABC Iteration 72/200 | Best Fitness: 16162 
ABC Iteration 73/200 | Best Fitness: 16162 
ABC Iteration 74/200 | Best Fitness: 16162 
ABC Iteration 75/200 | Best Fitness: 16162 
ABC Iteration 76/200 | Best Fitness: 16067 
ABC Iteration 77/200 | Best Fitness: 15969 
ABC Iteration 78/200 | Best Fitness: 15969 
ABC Iteration 79/200 | Best Fitness: 15969 
ABC Iteration 80/200 | Best Fitness: 15866 
ABC Iteration 81/200 | Best Fitness: 15866 
ABC Iteration 82/200 | Best Fitness: 15866 
ABC Iteration 83/200 | Best Fitness: 15853 
ABC Iteration 84/200 | Best Fitness: 15845 
ABC Iteration 85/200 | Best Fitness: 15743 
ABC Iteration 86/200 | Best Fitness: 15743 
ABC Iteration 87/200 | Best Fitness: 15743 
ABC Iteration 88/200 | Best Fitness: 15643 
ABC Iteration 89/200 | Best Fitness: 15643 
ABC Iteration 90/200 | Best Fitness: 15643 
ABC Iteration 91/200 | Best Fitness: 15643 
ABC Iteration 92/200 | Best Fitness: 15643 
ABC Iteration 93/200 | Best Fitness: 15643 
ABC Iteration 94/200 | Best Fitness: 15643 
ABC Iteration 95/200 | Best Fitness: 15643 
ABC Iteration 96/200 | Best Fitness: 15643 
ABC Iteration 97/200 | Best Fitness: 15630 
ABC Iteration 98/200 | Best Fitness: 15530 
ABC Iteration 99/200 | Best Fitness: 15431 
ABC Iteration 100/200 | Best Fitness: 15431 
ABC Iteration 101/200 | Best Fitness: 15429 
ABC Iteration 102/200 | Best Fitness: 15429 
ABC Iteration 103/200 | Best Fitness: 15429 
ABC Iteration 104/200 | Best Fitness: 15429 
ABC Iteration 105/200 | Best Fitness: 15429 
ABC Iteration 106/200 | Best Fitness: 15429 
ABC Iteration 107/200 | Best Fitness: 15429 
ABC Iteration 108/200 | Best Fitness: 15427 
ABC Iteration 109/200 | Best Fitness: 15427 
ABC Iteration 110/200 | Best Fitness: 15427 
ABC Iteration 111/200 | Best Fitness: 15427 
ABC Iteration 112/200 | Best Fitness: 15427 
ABC Iteration 113/200 | Best Fitness: 15427 
ABC Iteration 114/200 | Best Fitness: 15425 
ABC Iteration 115/200 | Best Fitness: 15425 
ABC Iteration 116/200 | Best Fitness: 15417 
ABC Iteration 117/200 | Best Fitness: 15417 
ABC Iteration 118/200 | Best Fitness: 15325 
ABC Iteration 119/200 | Best Fitness: 15315 
ABC Iteration 120/200 | Best Fitness: 15315 
ABC Iteration 121/200 | Best Fitness: 15315 
ABC Iteration 122/200 | Best Fitness: 15315 
ABC Iteration 123/200 | Best Fitness: 15235 
ABC Iteration 124/200 | Best Fitness: 15235 
ABC Iteration 125/200 | Best Fitness: 15235 
ABC Iteration 126/200 | Best Fitness: 15235 
ABC Iteration 127/200 | Best Fitness: 15235 
ABC Iteration 128/200 | Best Fitness: 15235 
ABC Iteration 129/200 | Best Fitness: 15235 
ABC Iteration 130/200 | Best Fitness: 15235 
ABC Iteration 131/200 | Best Fitness: 15235 
ABC Iteration 132/200 | Best Fitness: 15235 
ABC Iteration 133/200 | Best Fitness: 15235 
ABC Iteration 134/200 | Best Fitness: 15235 
ABC Iteration 135/200 | Best Fitness: 15143 
ABC Iteration 136/200 | Best Fitness: 15043 
ABC Iteration 137/200 | Best Fitness: 15043 
ABC Iteration 138/200 | Best Fitness: 15043 
ABC Iteration 139/200 | Best Fitness: 15043 
ABC Iteration 140/200 | Best Fitness: 15043 
ABC Iteration 141/200 | Best Fitness: 15043 
ABC Iteration 142/200 | Best Fitness: 15043 
ABC Iteration 143/200 | Best Fitness: 15043 
ABC Iteration 144/200 | Best Fitness: 15043 
ABC Iteration 145/200 | Best Fitness: 15043 
ABC Iteration 146/200 | Best Fitness: 15043 
ABC Iteration 147/200 | Best Fitness: 15043 
ABC Iteration 148/200 | Best Fitness: 15043 
