iterations,fitness,violations
1,2478,21
2,2157,18
3,2157,18
4,2157,18
5,2157,18
6,2157,18
7,2114,17
8,2114,17
9,2072,17
10,2072,17
11,1763,14
12,1763,14
13,1763,14
14,1763,14
15,1763,14
16,1763,14
17,1763,14
18,1763,14
19,1763,14
20,1763,14
21,1763,14
22,1763,14
23,1763,14
24,1763,14
25,1763,14
26,1763,14
27,1763,14
28,1763,14
29,1763,14
30,1763,14
31,1763,14
32,1763,14
33,1763,14
34,1763,14
35,1763,14
36,1763,14
37,1763,14
38,1763,14
39,1763,14
40,1763,14
41,1763,14
42,1763,14
43,1763,14
44,1763,14
45,1763,14
46,1763,14
47,1763,14
48,1763,14
49,1763,14
50,1763,14
51,1763,14
52,1763,14
53,1763,14
54,1763,14
55,1763,14
56,1763,14
57,1763,14
58,1763,14
59,1763,14
60,1763,14
61,1763,14
62,1763,14
63,1763,14
64,1763,14
65,1763,14
66,1763,14
67,1763,14
68,1763,14
69,1763,14
70,1763,14
71,1763,14
72,1763,14
73,1763,14
74,1763,14
75,1763,14
76,1763,14
77,1763,14
78,1763,14
79,1763,14
80,1763,14
81,1763,14
82,1763,14
83,1763,14
84,1763,14
85,1763,14
86,1763,14
87,1763,14
88,1763,14
89,1763,14
90,1763,14
91,1763,14
92,1763,14
93,1763,14
94,1763,14
95,1763,14
96,1763,14
97,1763,14
98,1763,14
99,1763,14
100,1763,14
