iterations,fitness,violations
1,1779,16
2,1779,16
3,1779,16
4,1774,16
5,1774,16
6,1774,16
7,1774,16
8,1687,17
9,1687,17
10,1687,17
11,1687,17
12,1590,17
13,1587,17
14,1487,17
15,1487,17
16,1487,17
17,1487,17
18,1487,17
19,1487,17
20,1389,19
21,1287,17
22,1287,17
23,1287,17
24,1287,17
25,1187,17
26,1187,17
27,1187,17
28,1187,17
29,1187,17
30,1187,17
31,1187,17
32,1187,17
33,1187,17
34,1187,17
35,1185,17
36,1085,17
37,1085,17
38,1085,17
39,1085,17
40,1085,17
41,1085,17
42,1085,17
43,1085,17
44,1077,19
45,1066,21
46,1066,21
47,981,17
48,981,17
49,966,21
50,966,21
51,966,21
52,781,17
53,781,17
54,781,17
55,781,17
56,779,17
57,778,19
58,772,17
59,772,17
60,772,17
61,579,17
62,579,17
63,572,17
64,572,17
65,572,17
66,572,17
67,572,17
68,572,17
69,572,17
70,572,17
71,572,17
72,572,17
73,572,17
74,557,17
75,557,17
76,557,17
77,557,17
78,557,17
79,557,17
80,557,17
81,557,17
82,557,17
83,557,17
84,557,17
85,557,17
86,557,17
87,557,17
88,557,17
89,557,17
90,557,17
91,557,17
92,557,17
93,557,17
94,557,17
95,557,17
96,557,17
97,557,17
98,557,17
99,557,17
100,557,17
