iterations,fitness,violations
1,1817,15
2,1817,15
3,1781,15
4,1781,15
5,1781,15
6,1781,15
7,1781,15
8,1781,15
9,1637,13
10,1586,13
11,1586,13
12,1586,13
13,1586,13
14,1586,13
15,1586,13
16,1586,13
17,1586,13
18,1586,13
19,1586,13
20,1586,13
21,1586,13
22,1586,13
23,1586,13
24,1586,13
25,1586,13
26,1586,13
27,1586,13
28,1586,13
29,1586,13
30,1586,13
31,1586,13
32,1586,13
33,1586,13
34,1586,13
35,1586,13
36,1586,13
37,1586,13
38,1586,13
39,1586,13
40,1586,13
41,1586,13
42,1586,13
43,1586,13
44,1586,13
45,1586,13
46,1586,13
47,1586,13
48,1586,13
49,1586,13
50,1586,13
51,1586,13
52,1586,13
53,1586,13
54,1586,13
55,1586,13
56,1586,13
57,1586,13
58,1586,13
59,1586,13
60,1586,13
61,1586,13
62,1586,13
63,1586,13
64,1586,13
65,1586,13
66,1586,13
67,1586,13
68,1586,13
69,1586,13
70,1586,13
71,1586,13
72,1586,13
73,1586,13
74,1586,13
75,1586,13
76,1586,13
77,1586,13
78,1586,13
79,1586,13
80,1586,13
81,1586,13
82,1586,13
83,1586,13
84,1586,13
85,1586,13
86,1586,13
87,1586,13
88,1586,13
89,1586,13
90,1586,13
91,1586,13
92,1586,13
93,1586,13
94,1586,13
95,1586,13
96,1586,13
97,1586,13
98,1586,13
99,1586,13
100,1586,13
